"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","03-Jul-2024","36","30.00"
"MFP","03-Jul-2024","37","44.44"
"MFP","03-Jul-2024","38","44.44"
"MFP","03-Jul-2024","39","44.44"
"MFP","03-Jul-2024","40","44.44"
"MFP","03-Jul-2024","41","37.41"
"MFP","03-Jul-2024","42","37.41"
"MFP","03-Jul-2024","43","30.00"
"MFP","03-Jul-2024","44","18.99"
"MFP","03-Jul-2024","45","24.68"
"MFP","03-Jul-2024","46","9.80"
"MFP","03-Jul-2024","47","9.80"
"MFP","03-Jul-2024","48","9.80"
"MFP","04-Jul-2024","1","10.00"
"MFP","04-Jul-2024","2","9.80"
"MFP","04-Jul-2024","3","9.80"
"MFP","04-Jul-2024","4","9.80"
"MFP","04-Jul-2024","5","9.80"
"MFP","04-Jul-2024","6","9.80"
"MFP","04-Jul-2024","7","9.80"
"MFP","04-Jul-2024","8","9.80"
"MFP","04-Jul-2024","9","9.80"
"MFP","04-Jul-2024","10","9.80"
"MFP","04-Jul-2024","11","9.80"
"MFP","04-Jul-2024","12","10.00"
"MFP","04-Jul-2024","13","10.00"
"MFP","04-Jul-2024","14","20.03"
"MFP","04-Jul-2024","15","35.44"
"MFP","04-Jul-2024","16","30.00"
"MFP","04-Jul-2024","17","24.68"
"MFP","04-Jul-2024","18","41.18"
"MFP","04-Jul-2024","19","30.00"
"MFP","04-Jul-2024","20","34.33"
"MFP","04-Jul-2024","21","18.87"
"MFP","04-Jul-2024","22","11.11"
"MFP","04-Jul-2024","23","10.00"
"MFP","04-Jul-2024","24","10.00"
"MFP","04-Jul-2024","25","13.48"
"MFP","04-Jul-2024","26","12.84"
"MFP","04-Jul-2024","27","13.69"
"MFP","04-Jul-2024","28","11.11"
"MFP","04-Jul-2024","29","11.11"
"MFP","04-Jul-2024","30","11.11"
"MFP","04-Jul-2024","31","11.11"
"MFP","04-Jul-2024","32","22.47"
"MFP","04-Jul-2024","33","11.23"
"MFP","04-Jul-2024","34","19.31"
"MFP","04-Jul-2024","35","39.37"
"MFP","04-Jul-2024","36","39.91"
"MFP","04-Jul-2024","37","54.11"
"MFP","04-Jul-2024","38","49.99"
"MFP","04-Jul-2024","39","58.67"
"MFP","04-Jul-2024","40","44.44"
"MFP","04-Jul-2024","41","44.44"
"MFP","04-Jul-2024","42","42.42"
