"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","09-Apr-2024","6","10.00"
"MFP","09-Apr-2024","7","10.00"
"MFP","09-Apr-2024","8","10.00"
"MFP","09-Apr-2024","9","10.00"
"MFP","09-Apr-2024","10","10.00"
"MFP","09-Apr-2024","11","10.00"
"MFP","09-Apr-2024","12","15.00"
"MFP","09-Apr-2024","13","30.00"
"MFP","09-Apr-2024","14","37.00"
"MFP","09-Apr-2024","15","37.64"
"MFP","09-Apr-2024","16","37.64"
"MFP","09-Apr-2024","17","37.64"
"MFP","09-Apr-2024","18","37.64"
"MFP","09-Apr-2024","19","37.64"
"MFP","09-Apr-2024","20","37.64"
"MFP","09-Apr-2024","21","37.64"
"MFP","09-Apr-2024","22","37.64"
"MFP","09-Apr-2024","23","37.64"
"MFP","09-Apr-2024","24","37.64"
"MFP","09-Apr-2024","25","37.64"
"MFP","09-Apr-2024","26","37.64"
"MFP","09-Apr-2024","27","37.64"
"MFP","09-Apr-2024","28","37.64"
"MFP","09-Apr-2024","29","37.64"
"MFP","09-Apr-2024","30","37.64"
"MFP","09-Apr-2024","31","37.64"
"MFP","09-Apr-2024","32","37.64"
"MFP","09-Apr-2024","33","74.32"
"MFP","09-Apr-2024","34","75.04"
"MFP","09-Apr-2024","35","93.37"
"MFP","09-Apr-2024","36","76.14"
"MFP","09-Apr-2024","37","144.46"
"MFP","09-Apr-2024","38","122.99"
"MFP","09-Apr-2024","39","128.00"
"MFP","09-Apr-2024","40","78.00"
"MFP","09-Apr-2024","41","44.44"
"MFP","09-Apr-2024","42","30.00"
"MFP","09-Apr-2024","43","10.00"
"MFP","09-Apr-2024","44","10.00"
"MFP","09-Apr-2024","45","10.00"
"MFP","09-Apr-2024","46","10.00"
"MFP","09-Apr-2024","47","42.00"
"MFP","09-Apr-2024","48","15.00"
"MFP","10-Apr-2024","1","24.99"
"MFP","10-Apr-2024","2","11.11"
"MFP","10-Apr-2024","3","10.00"
"MFP","10-Apr-2024","4","10.00"
"MFP","10-Apr-2024","5","10.00"
"MFP","10-Apr-2024","6","10.00"
"MFP","10-Apr-2024","7","10.00"
"MFP","10-Apr-2024","8","10.00"
"MFP","10-Apr-2024","9","10.00"
"MFP","10-Apr-2024","10","10.00"
"MFP","10-Apr-2024","11","10.00"
"MFP","10-Apr-2024","12","20.03"
"MFP","10-Apr-2024","13","20.03"
"MFP","10-Apr-2024","14","20.04"
"MFP","10-Apr-2024","15","30.00"
"MFP","10-Apr-2024","16","22.22"
"MFP","10-Apr-2024","17","20.12"
"MFP","10-Apr-2024","18","24.68"
"MFP","10-Apr-2024","19","24.68"
"MFP","10-Apr-2024","20","27.14"
"MFP","10-Apr-2024","21","22.22"
"MFP","10-Apr-2024","22","22.22"
"MFP","10-Apr-2024","23","12.39"
"MFP","10-Apr-2024","24","11.11"
"MFP","10-Apr-2024","25","15.00"
"MFP","10-Apr-2024","26","22.22"
"MFP","10-Apr-2024","27","22.22"
"MFP","10-Apr-2024","28","10.00"
"MFP","10-Apr-2024","29","10.00"
"MFP","10-Apr-2024","30","11.11"
"MFP","10-Apr-2024","31","22.22"
"MFP","10-Apr-2024","32","17.01"
"MFP","10-Apr-2024","33","11.90"
"MFP","10-Apr-2024","34","22.22"
"MFP","10-Apr-2024","35","29.26"
"MFP","10-Apr-2024","36","30.00"
"MFP","10-Apr-2024","37","56.11"
"MFP","10-Apr-2024","38","44.44"
"MFP","10-Apr-2024","39","53.18"
"MFP","10-Apr-2024","40","44.44"
"MFP","10-Apr-2024","41","35.44"
"MFP","10-Apr-2024","42","35.44"
"MFP","10-Apr-2024","43","30.00"
"MFP","10-Apr-2024","44","30.00"
"MFP","10-Apr-2024","45","30.00"
"MFP","10-Apr-2024","46","22.22"
"MFP","10-Apr-2024","47","11.25"
"MFP","10-Apr-2024","48","10.00"
"MFP","11-Apr-2024","1","15.00"
"MFP","11-Apr-2024","2","11.11"
"MFP","11-Apr-2024","3","10.00"
"MFP","11-Apr-2024","4","10.00"
"MFP","11-Apr-2024","5","10.00"
"MFP","11-Apr-2024","6","10.00"
"MFP","11-Apr-2024","7","9.80"
"MFP","11-Apr-2024","8","9.80"
"MFP","11-Apr-2024","9","9.80"
"MFP","11-Apr-2024","10","10.00"
"MFP","11-Apr-2024","11","10.00"
"MFP","11-Apr-2024","12","15.00"
"MFP","11-Apr-2024","13","15.00"
"MFP","11-Apr-2024","14","20.03"
"MFP","11-Apr-2024","15","35.00"
"MFP","11-Apr-2024","16","24.68"
"MFP","11-Apr-2024","17","24.68"
"MFP","11-Apr-2024","18","33.33"
"MFP","11-Apr-2024","19","33.33"
"MFP","11-Apr-2024","20","35.00"
"MFP","11-Apr-2024","21","22.22"
"MFP","11-Apr-2024","22","21.45"
"MFP","11-Apr-2024","23","19.00"
"MFP","11-Apr-2024","24","19.00"
"MFP","11-Apr-2024","25","22.68"
"MFP","11-Apr-2024","26","22.68"
"MFP","11-Apr-2024","27","22.68"
"MFP","11-Apr-2024","28","22.22"
"MFP","11-Apr-2024","29","15.00"
"MFP","11-Apr-2024","30","22.22"
"MFP","11-Apr-2024","31","21.45"
"MFP","11-Apr-2024","32","22.68"
"MFP","11-Apr-2024","33","19.00"
"MFP","11-Apr-2024","34","15.00"
"MFP","11-Apr-2024","35","19.00"
"MFP","11-Apr-2024","36","19.00"
"MFP","11-Apr-2024","37","42.00"
"MFP","11-Apr-2024","38","34.67"
"MFP","11-Apr-2024","39","42.00"
"MFP","11-Apr-2024","40","33.33"
"MFP","11-Apr-2024","41","33.00"
"MFP","11-Apr-2024","42","44.44"
"MFP","11-Apr-2024","43","29.79"
"MFP","11-Apr-2024","44","24.68"
"MFP","11-Apr-2024","45","19.78"
"MFP","11-Apr-2024","46","11.56"
"MFP","11-Apr-2024","47","10.11"
"MFP","11-Apr-2024","48","10.00"
"MFP","12-Apr-2024","1","10.00"
"MFP","12-Apr-2024","2","10.00"
"MFP","12-Apr-2024","3","10.00"
"MFP","12-Apr-2024","4","10.00"
"MFP","12-Apr-2024","5","10.00"
"MFP","12-Apr-2024","6","10.00"
"MFP","12-Apr-2024","7","10.00"
"MFP","12-Apr-2024","8","10.00"
"MFP","12-Apr-2024","9","10.00"
"MFP","12-Apr-2024","10","10.00"
"MFP","12-Apr-2024","11","9.80"
"MFP","12-Apr-2024","12","10.50"
"MFP","12-Apr-2024","13","10.50"
"MFP","12-Apr-2024","14","15.00"
"MFP","12-Apr-2024","15","35.00"
"MFP","12-Apr-2024","16","28.33"
"MFP","12-Apr-2024","17","35.44"
"MFP","12-Apr-2024","18","44.44"
"MFP","12-Apr-2024","19","65.55"
"MFP","12-Apr-2024","20","73.44"
"MFP","12-Apr-2024","21","59.95"
"MFP","12-Apr-2024","22","60.35"
"MFP","12-Apr-2024","23","35.00"
"MFP","12-Apr-2024","24","35.00"
"MFP","12-Apr-2024","25","35.44"
"MFP","12-Apr-2024","26","35.44"
"MFP","12-Apr-2024","27","35.44"
"MFP","12-Apr-2024","28","35.00"
"MFP","12-Apr-2024","29","35.00"
"MFP","12-Apr-2024","30","35.00"
"MFP","12-Apr-2024","31","35.44"
"MFP","12-Apr-2024","32","35.44"
"MFP","12-Apr-2024","33","35.00"
"MFP","12-Apr-2024","34","35.44"
"MFP","12-Apr-2024","35","35.44"
"MFP","12-Apr-2024","36","42.00"
"MFP","12-Apr-2024","37","50.00"
"MFP","12-Apr-2024","38","49.95"
"MFP","12-Apr-2024","39","50.00"
"MFP","12-Apr-2024","40","35.44"
"MFP","12-Apr-2024","41","48.00"
"MFP","12-Apr-2024","42","47.00"
"MFP","12-Apr-2024","43","35.00"
"MFP","12-Apr-2024","44","35.00"
"MFP","12-Apr-2024","45","10.50"
"MFP","12-Apr-2024","46","9.80"
"MFP","12-Apr-2024","47","10.00"
"MFP","12-Apr-2024","48","9.80"
"MFP","13-Apr-2024","1","20.03"
"MFP","13-Apr-2024","2","11.11"
"MFP","13-Apr-2024","3","11.11"
"MFP","13-Apr-2024","4","11.11"
"MFP","13-Apr-2024","5","10.00"
"MFP","13-Apr-2024","6","10.00"
"MFP","13-Apr-2024","7","10.00"
"MFP","13-Apr-2024","8","10.00"
"MFP","13-Apr-2024","9","10.00"
"MFP","13-Apr-2024","10","10.00"
