"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESA","01-Sep-2023","11","0.10"
"MRP","CONRESB","01-Sep-2023","11","0.08"
"MRP","CONRESC","01-Sep-2023","11","0.07"
"MRP","CONRESD","01-Sep-2023","11","0.06"
"MRP","CONRESE","01-Sep-2023","11","0.02"
"MRP","PRIRESA","01-Sep-2023","11","0.06"
"MRP","PRIRESB","01-Sep-2023","11","0.05"
"MRP","PRIRESC","01-Sep-2023","11","0.05"
"MRP","PRIRESD","01-Sep-2023","11","0.04"
"MRP","PRIRESE","01-Sep-2023","11","0.02"
"MRP","CONRESA","01-Sep-2023","12","0.10"
"MRP","CONRESB","01-Sep-2023","12","0.08"
"MRP","CONRESC","01-Sep-2023","12","0.07"
"MRP","CONRESD","01-Sep-2023","12","0.06"
"MRP","CONRESE","01-Sep-2023","12","0.02"
"MRP","PRIRESA","01-Sep-2023","12","0.05"
"MRP","PRIRESB","01-Sep-2023","12","0.04"
"MRP","PRIRESC","01-Sep-2023","12","0.04"
"MRP","PRIRESD","01-Sep-2023","12","0.03"
"MRP","PRIRESE","01-Sep-2023","12","0.01"
"MRP","CONRESA","01-Sep-2023","13","0.10"
"MRP","CONRESB","01-Sep-2023","13","0.08"
"MRP","CONRESC","01-Sep-2023","13","0.08"
"MRP","CONRESD","01-Sep-2023","13","0.06"
"MRP","CONRESE","01-Sep-2023","13","0.02"
"MRP","PRIRESA","01-Sep-2023","13","0.05"
"MRP","PRIRESB","01-Sep-2023","13","0.04"
"MRP","PRIRESC","01-Sep-2023","13","0.04"
"MRP","PRIRESD","01-Sep-2023","13","0.03"
"MRP","PRIRESE","01-Sep-2023","13","0.01"
"MRP","CONRESA","01-Sep-2023","14","0.10"
"MRP","CONRESB","01-Sep-2023","14","0.08"
"MRP","CONRESC","01-Sep-2023","14","0.07"
"MRP","CONRESD","01-Sep-2023","14","0.06"
"MRP","CONRESE","01-Sep-2023","14","0.02"
"MRP","PRIRESA","01-Sep-2023","14","0.05"
"MRP","PRIRESB","01-Sep-2023","14","0.04"
"MRP","PRIRESC","01-Sep-2023","14","0.04"
"MRP","PRIRESD","01-Sep-2023","14","0.03"
"MRP","PRIRESE","01-Sep-2023","14","0.01"
"MRP","CONRESA","01-Sep-2023","15","5.55"
"MRP","CONRESB","01-Sep-2023","15","4.72"
"MRP","CONRESC","01-Sep-2023","15","4.16"
"MRP","CONRESD","01-Sep-2023","15","3.33"
"MRP","CONRESE","01-Sep-2023","15","1.39"
"MRP","PRIRESA","01-Sep-2023","15","0.01"
"MRP","PRIRESB","01-Sep-2023","15","0.01"
"MRP","PRIRESC","01-Sep-2023","15","0.01"
"MRP","PRIRESD","01-Sep-2023","15","0.01"
"MRP","PRIRESE","01-Sep-2023","15","0.00"
"MRP","CONRESA","01-Sep-2023","16","15.00"
"MRP","CONRESB","01-Sep-2023","16","12.75"
"MRP","CONRESC","01-Sep-2023","16","11.25"
"MRP","CONRESD","01-Sep-2023","16","9.00"
