"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESA","01-Oct-2023","11","0.10"
"MRP","CONRESB","01-Oct-2023","11","0.08"
"MRP","CONRESC","01-Oct-2023","11","0.08"
"MRP","CONRESD","01-Oct-2023","11","0.06"
"MRP","CONRESE","01-Oct-2023","11","0.02"
"MRP","PRIRESA","01-Oct-2023","11","0.50"
"MRP","PRIRESB","01-Oct-2023","11","0.43"
"MRP","PRIRESC","01-Oct-2023","11","0.38"
"MRP","PRIRESD","01-Oct-2023","11","0.30"
"MRP","PRIRESE","01-Oct-2023","11","0.13"
"MRP","CONRESA","01-Oct-2023","12","0.01"
"MRP","CONRESB","01-Oct-2023","12","0.01"
"MRP","CONRESC","01-Oct-2023","12","0.01"
"MRP","CONRESD","01-Oct-2023","12","0.01"
"MRP","CONRESE","01-Oct-2023","12","0.00"
"MRP","PRIRESA","01-Oct-2023","12","0.06"
"MRP","PRIRESB","01-Oct-2023","12","0.05"
"MRP","PRIRESC","01-Oct-2023","12","0.04"
"MRP","PRIRESD","01-Oct-2023","12","0.04"
"MRP","PRIRESE","01-Oct-2023","12","0.01"
"MRP","CONRESA","01-Oct-2023","13","0.01"
"MRP","CONRESB","01-Oct-2023","13","0.01"
"MRP","CONRESC","01-Oct-2023","13","0.01"
"MRP","CONRESD","01-Oct-2023","13","0.01"
"MRP","CONRESE","01-Oct-2023","13","0.00"
"MRP","PRIRESA","01-Oct-2023","13","0.06"
"MRP","PRIRESB","01-Oct-2023","13","0.05"
"MRP","PRIRESC","01-Oct-2023","13","0.04"
"MRP","PRIRESD","01-Oct-2023","13","0.04"
"MRP","PRIRESE","01-Oct-2023","13","0.01"
"MRP","CONRESA","01-Oct-2023","14","0.01"
"MRP","CONRESB","01-Oct-2023","14","0.01"
"MRP","CONRESC","01-Oct-2023","14","0.01"
"MRP","CONRESD","01-Oct-2023","14","0.01"
"MRP","CONRESE","01-Oct-2023","14","0.00"
"MRP","PRIRESA","01-Oct-2023","14","0.06"
"MRP","PRIRESB","01-Oct-2023","14","0.05"
"MRP","PRIRESC","01-Oct-2023","14","0.05"
"MRP","PRIRESD","01-Oct-2023","14","0.04"
"MRP","PRIRESE","01-Oct-2023","14","0.02"
"MRP","CONRESA","01-Oct-2023","15","0.01"
"MRP","CONRESB","01-Oct-2023","15","0.01"
"MRP","CONRESC","01-Oct-2023","15","0.01"
"MRP","CONRESD","01-Oct-2023","15","0.01"
"MRP","CONRESE","01-Oct-2023","15","0.00"
"MRP","PRIRESA","01-Oct-2023","15","0.01"
"MRP","PRIRESB","01-Oct-2023","15","0.01"
"MRP","PRIRESC","01-Oct-2023","15","0.01"
"MRP","PRIRESD","01-Oct-2023","15","0.01"
"MRP","PRIRESE","01-Oct-2023","15","0.00"
"MRP","CONRESA","01-Oct-2023","16","0.01"
"MRP","CONRESB","01-Oct-2023","16","0.01"
"MRP","CONRESC","01-Oct-2023","16","0.01"
"MRP","CONRESD","01-Oct-2023","16","0.01"
"MRP","CONRESE","01-Oct-2023","16","0.00"
"MRP","PRIRESA","01-Oct-2023","16","0.05"
"MRP","PRIRESB","01-Oct-2023","16","0.04"
"MRP","PRIRESC","01-Oct-2023","16","0.04"
"MRP","PRIRESD","01-Oct-2023","16","0.03"
"MRP","PRIRESE","01-Oct-2023","16","0.01"
"MRP","CONRESA","01-Oct-2023","17","0.02"
"MRP","CONRESB","01-Oct-2023","17","0.02"
"MRP","CONRESC","01-Oct-2023","17","0.01"
"MRP","CONRESD","01-Oct-2023","17","0.01"
"MRP","CONRESE","01-Oct-2023","17","0.00"
"MRP","PRIRESA","01-Oct-2023","17","0.01"
"MRP","PRIRESB","01-Oct-2023","17","0.01"
"MRP","PRIRESC","01-Oct-2023","17","0.01"
"MRP","PRIRESD","01-Oct-2023","17","0.01"
"MRP","PRIRESE","01-Oct-2023","17","0.00"
"MRP","CONRESA","01-Oct-2023","18","0.02"
"MRP","CONRESB","01-Oct-2023","18","0.02"
"MRP","CONRESC","01-Oct-2023","18","0.01"
"MRP","CONRESD","01-Oct-2023","18","0.01"
"MRP","CONRESE","01-Oct-2023","18","0.00"
"MRP","PRIRESA","01-Oct-2023","18","0.05"
"MRP","PRIRESB","01-Oct-2023","18","0.04"
"MRP","PRIRESC","01-Oct-2023","18","0.04"
"MRP","PRIRESD","01-Oct-2023","18","0.03"
"MRP","PRIRESE","01-Oct-2023","18","0.01"
"MRP","CONRESA","01-Oct-2023","19","0.02"
"MRP","CONRESB","01-Oct-2023","19","0.02"
"MRP","CONRESC","01-Oct-2023","19","0.01"
"MRP","CONRESD","01-Oct-2023","19","0.01"
"MRP","CONRESE","01-Oct-2023","19","0.00"
"MRP","PRIRESA","01-Oct-2023","19","0.06"
"MRP","PRIRESB","01-Oct-2023","19","0.05"
"MRP","PRIRESC","01-Oct-2023","19","0.05"
"MRP","PRIRESD","01-Oct-2023","19","0.04"
"MRP","PRIRESE","01-Oct-2023","19","0.02"
"MRP","CONRESA","01-Oct-2023","20","0.10"
"MRP","CONRESB","01-Oct-2023","20","0.09"
"MRP","CONRESC","01-Oct-2023","20","0.08"
"MRP","CONRESD","01-Oct-2023","20","0.06"
"MRP","CONRESE","01-Oct-2023","20","0.03"
"MRP","PRIRESA","01-Oct-2023","20","0.06"
"MRP","PRIRESB","01-Oct-2023","20","0.05"
"MRP","PRIRESC","01-Oct-2023","20","0.05"
"MRP","PRIRESD","01-Oct-2023","20","0.04"
"MRP","PRIRESE","01-Oct-2023","20","0.02"
"MRP","CONRESA","01-Oct-2023","21","0.02"
"MRP","CONRESB","01-Oct-2023","21","0.02"
"MRP","CONRESC","01-Oct-2023","21","0.01"
"MRP","CONRESD","01-Oct-2023","21","0.01"
"MRP","CONRESE","01-Oct-2023","21","0.00"
"MRP","PRIRESA","01-Oct-2023","21","0.06"
"MRP","PRIRESB","01-Oct-2023","21","0.05"
"MRP","PRIRESC","01-Oct-2023","21","0.04"
"MRP","PRIRESD","01-Oct-2023","21","0.04"
"MRP","PRIRESE","01-Oct-2023","21","0.02"
"MRP","CONRESA","01-Oct-2023","22","0.02"
"MRP","CONRESB","01-Oct-2023","22","0.02"
"MRP","CONRESC","01-Oct-2023","22","0.01"
"MRP","CONRESD","01-Oct-2023","22","0.01"
"MRP","CONRESE","01-Oct-2023","22","0.00"
"MRP","PRIRESA","01-Oct-2023","22","0.06"
"MRP","PRIRESB","01-Oct-2023","22","0.05"
"MRP","PRIRESC","01-Oct-2023","22","0.05"
"MRP","PRIRESD","01-Oct-2023","22","0.04"
"MRP","PRIRESE","01-Oct-2023","22","0.02"
"MRP","CONRESA","01-Oct-2023","23","0.01"
"MRP","CONRESB","01-Oct-2023","23","0.01"
"MRP","CONRESC","01-Oct-2023","23","0.01"
"MRP","CONRESD","01-Oct-2023","23","0.01"
"MRP","CONRESE","01-Oct-2023","23","0.00"
"MRP","PRIRESA","01-Oct-2023","23","0.06"
"MRP","PRIRESB","01-Oct-2023","23","0.05"
"MRP","PRIRESC","01-Oct-2023","23","0.05"
"MRP","PRIRESD","01-Oct-2023","23","0.04"
"MRP","PRIRESE","01-Oct-2023","23","0.02"
"MRP","CONRESA","01-Oct-2023","24","0.01"
"MRP","CONRESB","01-Oct-2023","24","0.01"
"MRP","CONRESC","01-Oct-2023","24","0.01"
"MRP","CONRESD","01-Oct-2023","24","0.01"
"MRP","CONRESE","01-Oct-2023","24","0.00"
"MRP","PRIRESA","01-Oct-2023","24","0.06"
"MRP","PRIRESB","01-Oct-2023","24","0.05"
"MRP","PRIRESC","01-Oct-2023","24","0.05"
"MRP","PRIRESD","01-Oct-2023","24","0.04"
"MRP","PRIRESE","01-Oct-2023","24","0.02"
"MRP","CONRESA","01-Oct-2023","25","0.01"
"MRP","CONRESB","01-Oct-2023","25","0.01"
"MRP","CONRESC","01-Oct-2023","25","0.01"
"MRP","CONRESD","01-Oct-2023","25","0.01"
"MRP","CONRESE","01-Oct-2023","25","0.00"
"MRP","PRIRESA","01-Oct-2023","25","0.06"
"MRP","PRIRESB","01-Oct-2023","25","0.05"
"MRP","PRIRESC","01-Oct-2023","25","0.05"
"MRP","PRIRESD","01-Oct-2023","25","0.04"
"MRP","PRIRESE","01-Oct-2023","25","0.02"
"MRP","CONRESA","01-Oct-2023","26","0.01"
"MRP","CONRESB","01-Oct-2023","26","0.01"
"MRP","CONRESC","01-Oct-2023","26","0.01"
"MRP","CONRESD","01-Oct-2023","26","0.01"
"MRP","CONRESE","01-Oct-2023","26","0.00"
"MRP","PRIRESA","01-Oct-2023","26","0.06"
"MRP","PRIRESB","01-Oct-2023","26","0.05"
"MRP","PRIRESC","01-Oct-2023","26","0.05"
"MRP","PRIRESD","01-Oct-2023","26","0.04"
"MRP","PRIRESE","01-Oct-2023","26","0.02"
"MRP","CONRESA","01-Oct-2023","27","0.02"
"MRP","CONRESB","01-Oct-2023","27","0.02"
"MRP","CONRESC","01-Oct-2023","27","0.01"
"MRP","CONRESD","01-Oct-2023","27","0.01"
"MRP","CONRESE","01-Oct-2023","27","0.00"
"MRP","PRIRESA","01-Oct-2023","27","0.06"
"MRP","PRIRESB","01-Oct-2023","27","0.05"
"MRP","PRIRESC","01-Oct-2023","27","0.05"
"MRP","PRIRESD","01-Oct-2023","27","0.04"
"MRP","PRIRESE","01-Oct-2023","27","0.02"
"MRP","CONRESA","01-Oct-2023","28","0.05"
"MRP","CONRESB","01-Oct-2023","28","0.04"
"MRP","CONRESC","01-Oct-2023","28","0.04"
"MRP","CONRESD","01-Oct-2023","28","0.03"
"MRP","CONRESE","01-Oct-2023","28","0.01"
"MRP","PRIRESA","01-Oct-2023","28","0.22"
"MRP","PRIRESB","01-Oct-2023","28","0.19"
"MRP","PRIRESC","01-Oct-2023","28","0.16"
"MRP","PRIRESD","01-Oct-2023","28","0.13"
"MRP","PRIRESE","01-Oct-2023","28","0.05"
"MRP","CONRESA","01-Oct-2023","29","0.10"
"MRP","CONRESB","01-Oct-2023","29","0.09"
"MRP","CONRESC","01-Oct-2023","29","0.08"
"MRP","CONRESD","01-Oct-2023","29","0.06"
"MRP","CONRESE","01-Oct-2023","29","0.03"
"MRP","PRIRESA","01-Oct-2023","29","0.50"
"MRP","PRIRESB","01-Oct-2023","29","0.43"
"MRP","PRIRESC","01-Oct-2023","29","0.38"
"MRP","PRIRESD","01-Oct-2023","29","0.30"
"MRP","PRIRESE","01-Oct-2023","29","0.13"
"MRP","CONRESA","01-Oct-2023","30","0.10"
"MRP","CONRESB","01-Oct-2023","30","0.09"
"MRP","CONRESC","01-Oct-2023","30","0.08"
"MRP","CONRESD","01-Oct-2023","30","0.06"
"MRP","CONRESE","01-Oct-2023","30","0.03"
"MRP","PRIRESA","01-Oct-2023","30","0.06"
"MRP","PRIRESB","01-Oct-2023","30","0.05"
"MRP","PRIRESC","01-Oct-2023","30","0.04"
"MRP","PRIRESD","01-Oct-2023","30","0.04"
"MRP","PRIRESE","01-Oct-2023","30","0.02"
"MRP","CONRESA","01-Oct-2023","31","0.10"
"MRP","CONRESB","01-Oct-2023","31","0.09"
"MRP","CONRESC","01-Oct-2023","31","0.08"
"MRP","CONRESD","01-Oct-2023","31","0.06"
"MRP","CONRESE","01-Oct-2023","31","0.03"
"MRP","PRIRESA","01-Oct-2023","31","0.50"
"MRP","PRIRESB","01-Oct-2023","31","0.43"
"MRP","PRIRESC","01-Oct-2023","31","0.38"
"MRP","PRIRESD","01-Oct-2023","31","0.30"
"MRP","PRIRESE","01-Oct-2023","31","0.13"
"MRP","CONRESA","01-Oct-2023","32","0.10"
"MRP","CONRESB","01-Oct-2023","32","0.09"
"MRP","CONRESC","01-Oct-2023","32","0.08"
"MRP","CONRESD","01-Oct-2023","32","0.06"
"MRP","CONRESE","01-Oct-2023","32","0.03"
"MRP","PRIRESA","01-Oct-2023","32","0.07"
"MRP","PRIRESB","01-Oct-2023","32","0.06"
"MRP","PRIRESC","01-Oct-2023","32","0.05"
"MRP","PRIRESD","01-Oct-2023","32","0.04"
"MRP","PRIRESE","01-Oct-2023","32","0.02"
"MRP","CONRESA","01-Oct-2023","33","0.10"
"MRP","CONRESB","01-Oct-2023","33","0.09"
"MRP","CONRESC","01-Oct-2023","33","0.08"
"MRP","CONRESD","01-Oct-2023","33","0.06"
"MRP","CONRESE","01-Oct-2023","33","0.03"
"MRP","PRIRESA","01-Oct-2023","33","0.07"
"MRP","PRIRESB","01-Oct-2023","33","0.06"
"MRP","PRIRESC","01-Oct-2023","33","0.05"
"MRP","PRIRESD","01-Oct-2023","33","0.04"
"MRP","PRIRESE","01-Oct-2023","33","0.02"
"MRP","CONRESA","01-Oct-2023","34","0.10"
"MRP","CONRESB","01-Oct-2023","34","0.09"
"MRP","CONRESC","01-Oct-2023","34","0.08"
"MRP","CONRESD","01-Oct-2023","34","0.06"
