"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESD","01-May-2023","11","1.13"
"MRP","PRIRESE","01-May-2023","11","0.47"
"MRP","CONRESA","01-May-2023","12","13.14"
"MRP","CONRESB","01-May-2023","12","11.17"
"MRP","CONRESC","01-May-2023","12","9.86"
"MRP","CONRESD","01-May-2023","12","7.88"
"MRP","CONRESE","01-May-2023","12","3.29"
"MRP","PRIRESA","01-May-2023","12","1.50"
"MRP","PRIRESB","01-May-2023","12","1.27"
"MRP","PRIRESC","01-May-2023","12","1.12"
"MRP","PRIRESD","01-May-2023","12","0.90"
"MRP","PRIRESE","01-May-2023","12","0.38"
"MRP","CONRESA","01-May-2023","13","13.14"
"MRP","CONRESB","01-May-2023","13","11.17"
"MRP","CONRESC","01-May-2023","13","9.85"
"MRP","CONRESD","01-May-2023","13","7.88"
"MRP","CONRESE","01-May-2023","13","3.28"
"MRP","PRIRESA","01-May-2023","13","1.00"
"MRP","PRIRESB","01-May-2023","13","0.85"
"MRP","PRIRESC","01-May-2023","13","0.75"
"MRP","PRIRESD","01-May-2023","13","0.60"
"MRP","PRIRESE","01-May-2023","13","0.25"
"MRP","CONRESA","01-May-2023","14","13.14"
"MRP","CONRESB","01-May-2023","14","11.17"
"MRP","CONRESC","01-May-2023","14","9.86"
"MRP","CONRESD","01-May-2023","14","7.88"
"MRP","CONRESE","01-May-2023","14","3.28"
"MRP","PRIRESA","01-May-2023","14","0.71"
"MRP","PRIRESB","01-May-2023","14","0.60"
"MRP","PRIRESC","01-May-2023","14","0.53"
"MRP","PRIRESD","01-May-2023","14","0.42"
"MRP","PRIRESE","01-May-2023","14","0.18"
"MRP","CONRESA","01-May-2023","15","2.00"
"MRP","CONRESB","01-May-2023","15","1.70"
"MRP","CONRESC","01-May-2023","15","1.50"
"MRP","CONRESD","01-May-2023","15","1.20"
"MRP","CONRESE","01-May-2023","15","0.50"
"MRP","PRIRESA","01-May-2023","15","0.06"
"MRP","PRIRESB","01-May-2023","15","0.05"
"MRP","PRIRESC","01-May-2023","15","0.04"
"MRP","PRIRESD","01-May-2023","15","0.04"
"MRP","PRIRESE","01-May-2023","15","0.02"
"MRP","CONRESA","01-May-2023","16","0.10"
"MRP","CONRESB","01-May-2023","16","0.08"
"MRP","CONRESC","01-May-2023","16","0.07"
"MRP","CONRESD","01-May-2023","16","0.06"
"MRP","CONRESE","01-May-2023","16","0.02"
"MRP","PRIRESA","01-May-2023","16","0.05"
"MRP","PRIRESB","01-May-2023","16","0.04"
"MRP","PRIRESC","01-May-2023","16","0.04"
"MRP","PRIRESD","01-May-2023","16","0.03"
"MRP","PRIRESE","01-May-2023","16","0.01"
"MRP","CONRESA","01-May-2023","17","0.10"
"MRP","CONRESB","01-May-2023","17","0.08"
"MRP","CONRESC","01-May-2023","17","0.08"
"MRP","CONRESD","01-May-2023","17","0.06"
"MRP","CONRESE","01-May-2023","17","0.02"
"MRP","PRIRESA","01-May-2023","17","0.02"
"MRP","PRIRESB","01-May-2023","17","0.02"
"MRP","PRIRESC","01-May-2023","17","0.02"
"MRP","PRIRESD","01-May-2023","17","0.01"
"MRP","PRIRESE","01-May-2023","17","0.01"
"MRP","CONRESA","01-May-2023","18","0.05"
"MRP","CONRESB","01-May-2023","18","0.04"
"MRP","CONRESC","01-May-2023","18","0.04"
"MRP","CONRESD","01-May-2023","18","0.03"
"MRP","CONRESE","01-May-2023","18","0.01"
"MRP","PRIRESA","01-May-2023","18","0.01"
"MRP","PRIRESB","01-May-2023","18","0.01"
"MRP","PRIRESC","01-May-2023","18","0.01"
"MRP","PRIRESD","01-May-2023","18","0.01"
"MRP","PRIRESE","01-May-2023","18","0.00"
"MRP","CONRESA","01-May-2023","19","0.05"
"MRP","CONRESB","01-May-2023","19","0.04"
"MRP","CONRESC","01-May-2023","19","0.04"
"MRP","CONRESD","01-May-2023","19","0.03"
"MRP","CONRESE","01-May-2023","19","0.01"
"MRP","PRIRESA","01-May-2023","19","0.01"
"MRP","PRIRESB","01-May-2023","19","0.01"
"MRP","PRIRESC","01-May-2023","19","0.01"
"MRP","PRIRESD","01-May-2023","19","0.01"
"MRP","PRIRESE","01-May-2023","19","0.00"
"MRP","CONRESA","01-May-2023","20","0.02"
"MRP","CONRESB","01-May-2023","20","0.02"
"MRP","CONRESC","01-May-2023","20","0.01"
"MRP","CONRESD","01-May-2023","20","0.01"
"MRP","CONRESE","01-May-2023","20","0.00"
"MRP","PRIRESA","01-May-2023","20","0.01"
"MRP","PRIRESB","01-May-2023","20","0.01"
"MRP","PRIRESC","01-May-2023","20","0.01"
"MRP","PRIRESD","01-May-2023","20","0.01"
"MRP","PRIRESE","01-May-2023","20","0.00"
"MRP","CONRESA","01-May-2023","21","0.01"
"MRP","CONRESB","01-May-2023","21","0.01"
"MRP","CONRESC","01-May-2023","21","0.01"
"MRP","CONRESD","01-May-2023","21","0.01"
"MRP","CONRESE","01-May-2023","21","0.00"
"MRP","PRIRESA","01-May-2023","21","0.01"
"MRP","PRIRESB","01-May-2023","21","0.01"
"MRP","PRIRESC","01-May-2023","21","0.01"
"MRP","PRIRESD","01-May-2023","21","0.01"
"MRP","PRIRESE","01-May-2023","21","0.00"
"MRP","CONRESA","01-May-2023","22","0.05"
"MRP","CONRESB","01-May-2023","22","0.04"
"MRP","CONRESC","01-May-2023","22","0.04"
"MRP","CONRESD","01-May-2023","22","0.03"
"MRP","CONRESE","01-May-2023","22","0.01"
"MRP","PRIRESA","01-May-2023","22","0.01"
"MRP","PRIRESB","01-May-2023","22","0.01"
"MRP","PRIRESC","01-May-2023","22","0.01"
"MRP","PRIRESD","01-May-2023","22","0.01"
"MRP","PRIRESE","01-May-2023","22","0.00"
"MRP","CONRESA","01-May-2023","23","0.05"
"MRP","CONRESB","01-May-2023","23","0.04"
"MRP","CONRESC","01-May-2023","23","0.04"
"MRP","CONRESD","01-May-2023","23","0.03"
"MRP","CONRESE","01-May-2023","23","0.01"
"MRP","PRIRESA","01-May-2023","23","0.01"
"MRP","PRIRESB","01-May-2023","23","0.01"
"MRP","PRIRESC","01-May-2023","23","0.01"
"MRP","PRIRESD","01-May-2023","23","0.01"
"MRP","PRIRESE","01-May-2023","23","0.00"
"MRP","CONRESA","01-May-2023","24","0.10"
"MRP","CONRESB","01-May-2023","24","0.09"
"MRP","CONRESC","01-May-2023","24","0.08"
"MRP","CONRESD","01-May-2023","24","0.06"
"MRP","CONRESE","01-May-2023","24","0.03"
"MRP","PRIRESA","01-May-2023","24","0.01"
"MRP","PRIRESB","01-May-2023","24","0.01"
"MRP","PRIRESC","01-May-2023","24","0.01"
"MRP","PRIRESD","01-May-2023","24","0.01"
"MRP","PRIRESE","01-May-2023","24","0.00"
"MRP","CONRESA","01-May-2023","25","0.10"
"MRP","CONRESB","01-May-2023","25","0.09"
"MRP","CONRESC","01-May-2023","25","0.08"
"MRP","CONRESD","01-May-2023","25","0.06"
"MRP","CONRESE","01-May-2023","25","0.03"
"MRP","PRIRESA","01-May-2023","25","0.01"
"MRP","PRIRESB","01-May-2023","25","0.01"
"MRP","PRIRESC","01-May-2023","25","0.01"
"MRP","PRIRESD","01-May-2023","25","0.01"
"MRP","PRIRESE","01-May-2023","25","0.00"
"MRP","CONRESA","01-May-2023","26","0.10"
"MRP","CONRESB","01-May-2023","26","0.09"
"MRP","CONRESC","01-May-2023","26","0.08"
"MRP","CONRESD","01-May-2023","26","0.06"
"MRP","CONRESE","01-May-2023","26","0.03"
"MRP","PRIRESA","01-May-2023","26","0.01"
"MRP","PRIRESB","01-May-2023","26","0.01"
"MRP","PRIRESC","01-May-2023","26","0.01"
"MRP","PRIRESD","01-May-2023","26","0.01"
"MRP","PRIRESE","01-May-2023","26","0.00"
"MRP","CONRESA","01-May-2023","27","0.10"
"MRP","CONRESB","01-May-2023","27","0.09"
"MRP","CONRESC","01-May-2023","27","0.08"
"MRP","CONRESD","01-May-2023","27","0.06"
"MRP","CONRESE","01-May-2023","27","0.03"
"MRP","PRIRESA","01-May-2023","27","0.01"
"MRP","PRIRESB","01-May-2023","27","0.01"
"MRP","PRIRESC","01-May-2023","27","0.01"
"MRP","PRIRESD","01-May-2023","27","0.01"
"MRP","PRIRESE","01-May-2023","27","0.00"
"MRP","CONRESA","01-May-2023","28","0.05"
"MRP","CONRESB","01-May-2023","28","0.04"
"MRP","CONRESC","01-May-2023","28","0.04"
"MRP","CONRESD","01-May-2023","28","0.03"
"MRP","CONRESE","01-May-2023","28","0.01"
"MRP","PRIRESA","01-May-2023","28","0.01"
"MRP","PRIRESB","01-May-2023","28","0.01"
"MRP","PRIRESC","01-May-2023","28","0.01"
"MRP","PRIRESD","01-May-2023","28","0.01"
"MRP","PRIRESE","01-May-2023","28","0.00"
"MRP","CONRESA","01-May-2023","29","0.05"
"MRP","CONRESB","01-May-2023","29","0.04"
"MRP","CONRESC","01-May-2023","29","0.04"
"MRP","CONRESD","01-May-2023","29","0.03"
"MRP","CONRESE","01-May-2023","29","0.01"
"MRP","PRIRESA","01-May-2023","29","0.01"
"MRP","PRIRESB","01-May-2023","29","0.01"
"MRP","PRIRESC","01-May-2023","29","0.01"
"MRP","PRIRESD","01-May-2023","29","0.01"
"MRP","PRIRESE","01-May-2023","29","0.00"
"MRP","CONRESA","01-May-2023","30","0.05"
"MRP","CONRESB","01-May-2023","30","0.04"
"MRP","CONRESC","01-May-2023","30","0.04"
"MRP","CONRESD","01-May-2023","30","0.03"
"MRP","CONRESE","01-May-2023","30","0.01"
"MRP","PRIRESA","01-May-2023","30","0.01"
"MRP","PRIRESB","01-May-2023","30","0.01"
"MRP","PRIRESC","01-May-2023","30","0.01"
"MRP","PRIRESD","01-May-2023","30","0.01"
"MRP","PRIRESE","01-May-2023","30","0.00"
"MRP","CONRESA","01-May-2023","31","0.05"
"MRP","CONRESB","01-May-2023","31","0.04"
"MRP","CONRESC","01-May-2023","31","0.04"
"MRP","CONRESD","01-May-2023","31","0.03"
"MRP","CONRESE","01-May-2023","31","0.01"
"MRP","PRIRESA","01-May-2023","31","0.01"
"MRP","PRIRESB","01-May-2023","31","0.01"
"MRP","PRIRESC","01-May-2023","31","0.01"
"MRP","PRIRESD","01-May-2023","31","0.01"
"MRP","PRIRESE","01-May-2023","31","0.00"
"MRP","CONRESA","01-May-2023","32","0.05"
"MRP","CONRESB","01-May-2023","32","0.04"
"MRP","CONRESC","01-May-2023","32","0.04"
"MRP","CONRESD","01-May-2023","32","0.03"
"MRP","CONRESE","01-May-2023","32","0.01"
"MRP","PRIRESA","01-May-2023","32","0.01"
"MRP","PRIRESB","01-May-2023","32","0.01"
"MRP","PRIRESC","01-May-2023","32","0.01"
"MRP","PRIRESD","01-May-2023","32","0.01"
"MRP","PRIRESE","01-May-2023","32","0.00"
"MRP","CONRESA","01-May-2023","33","0.05"
"MRP","CONRESB","01-May-2023","33","0.04"
"MRP","CONRESC","01-May-2023","33","0.04"
"MRP","CONRESD","01-May-2023","33","0.03"
"MRP","CONRESE","01-May-2023","33","0.01"
"MRP","PRIRESA","01-May-2023","33","0.01"
"MRP","PRIRESB","01-May-2023","33","0.01"
"MRP","PRIRESC","01-May-2023","33","0.01"
"MRP","PRIRESD","01-May-2023","33","0.01"
"MRP","PRIRESE","01-May-2023","33","0.00"
"MRP","CONRESA","01-May-2023","34","0.05"
"MRP","CONRESB","01-May-2023","34","0.04"
"MRP","CONRESC","01-May-2023","34","0.04"
"MRP","CONRESD","01-May-2023","34","0.03"
"MRP","CONRESE","01-May-2023","34","0.01"
"MRP","PRIRESA","01-May-2023","34","0.01"
"MRP","PRIRESB","01-May-2023","34","0.01"
"MRP","PRIRESC","01-May-2023","34","0.01"
"MRP","PRIRESD","01-May-2023","34","0.01"
"MRP","PRIRESE","01-May-2023","34","0.00"
"MRP","CONRESA","01-May-2023","35","0.10"
"MRP","CONRESB","01-May-2023","35","0.09"
"MRP","CONRESC","01-May-2023","35","0.08"
"MRP","CONRESD","01-May-2023","35","0.06"
"MRP","CONRESE","01-May-2023","35","0.03"
"MRP","PRIRESA","01-May-2023","35","0.01"
"MRP","PRIRESB","01-May-2023","35","0.01"
"MRP","PRIRESC","01-May-2023","35","0.01"
"MRP","PRIRESD","01-May-2023","35","0.01"
"MRP","PRIRESE","01-May-2023","35","0.00"
"MRP","CONRESA","01-May-2023","36","0.10"
"MRP","CONRESB","01-May-2023","36","0.09"
"MRP","CONRESC","01-May-2023","36","0.08"
"MRP","CONRESD","01-May-2023","36","0.06"
"MRP","CONRESE","01-May-2023","36","0.03"
"MRP","PRIRESA","01-May-2023","36","0.01"
"MRP","PRIRESB","01-May-2023","36","0.01"
"MRP","PRIRESC","01-May-2023","36","0.01"
"MRP","PRIRESD","01-May-2023","36","0.01"
"MRP","PRIRESE","01-May-2023","36","0.00"
"MRP","CONRESA","01-May-2023","37","2.00"
"MRP","CONRESB","01-May-2023","37","1.70"
"MRP","CONRESC","01-May-2023","37","1.50"
"MRP","CONRESD","01-May-2023","37","1.20"
"MRP","CONRESE","01-May-2023","37","0.50"
"MRP","PRIRESA","01-May-2023","37","0.05"
"MRP","PRIRESB","01-May-2023","37","0.04"
"MRP","PRIRESC","01-May-2023","37","0.04"
"MRP","PRIRESD","01-May-2023","37","0.03"
"MRP","PRIRESE","01-May-2023","37","0.01"
"MRP","CONRESA","01-May-2023","38","25.00"
"MRP","CONRESB","01-May-2023","38","21.25"
"MRP","CONRESC","01-May-2023","38","18.75"
"MRP","CONRESD","01-May-2023","38","15.00"
"MRP","CONRESE","01-May-2023","38","6.25"
"MRP","PRIRESA","01-May-2023","38","0.05"
"MRP","PRIRESB","01-May-2023","38","0.04"
"MRP","PRIRESC","01-May-2023","38","0.04"
"MRP","PRIRESD","01-May-2023","38","0.03"
"MRP","PRIRESE","01-May-2023","38","0.01"
"MRP","CONRESA","01-May-2023","39","35.00"
"MRP","CONRESB","01-May-2023","39","29.75"
"MRP","CONRESC","01-May-2023","39","26.25"
"MRP","CONRESD","01-May-2023","39","21.00"
"MRP","CONRESE","01-May-2023","39","8.75"
"MRP","PRIRESA","01-May-2023","39","0.02"
"MRP","PRIRESB","01-May-2023","39","0.02"
"MRP","PRIRESC","01-May-2023","39","0.01"
"MRP","PRIRESD","01-May-2023","39","0.01"
"MRP","PRIRESE","01-May-2023","39","0.00"
"MRP","CONRESA","01-May-2023","40","35.00"
"MRP","CONRESB","01-May-2023","40","29.75"
"MRP","CONRESC","01-May-2023","40","26.25"
"MRP","CONRESD","01-May-2023","40","21.00"
"MRP","CONRESE","01-May-2023","40","8.75"
"MRP","PRIRESA","01-May-2023","40","0.02"
"MRP","PRIRESB","01-May-2023","40","0.02"
"MRP","PRIRESC","01-May-2023","40","0.01"
"MRP","PRIRESD","01-May-2023","40","0.01"
"MRP","PRIRESE","01-May-2023","40","0.00"
"MRP","CONRESA","01-May-2023","41","35.00"
"MRP","CONRESB","01-May-2023","41","29.75"
"MRP","CONRESC","01-May-2023","41","26.25"
"MRP","CONRESD","01-May-2023","41","21.00"
"MRP","CONRESE","01-May-2023","41","8.75"
"MRP","PRIRESA","01-May-2023","41","0.05"
"MRP","PRIRESB","01-May-2023","41","0.04"
"MRP","PRIRESC","01-May-2023","41","0.04"
