"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","03-Sep-2023","36","23.55"
"MFP","03-Sep-2023","37","76.66"
"MFP","03-Sep-2023","38","44.44"
"MFP","03-Sep-2023","39","76.66"
"MFP","03-Sep-2023","40","53.57"
"MFP","03-Sep-2023","41","44.44"
"MFP","03-Sep-2023","42","35.42"
"MFP","03-Sep-2023","43","33.55"
"MFP","03-Sep-2023","44","23.34"
"MFP","03-Sep-2023","45","27.58"
"MFP","03-Sep-2023","46","22.64"
"MFP","03-Sep-2023","47","10.03"
"MFP","03-Sep-2023","48","10.00"
"MFP","04-Sep-2023","1","10.00"
"MFP","04-Sep-2023","2","10.00"
"MFP","04-Sep-2023","3","0.01"
"MFP","04-Sep-2023","4","0.01"
"MFP","04-Sep-2023","5","0.01"
"MFP","04-Sep-2023","6","0.01"
"MFP","04-Sep-2023","7","0.01"
"MFP","04-Sep-2023","8","0.01"
"MFP","04-Sep-2023","9","0.01"
"MFP","04-Sep-2023","10","9.80"
"MFP","04-Sep-2023","11","9.80"
"MFP","04-Sep-2023","12","9.80"
"MFP","04-Sep-2023","13","10.03"
"MFP","04-Sep-2023","14","16.32"
"MFP","04-Sep-2023","15","35.43"
"MFP","04-Sep-2023","16","41.91"
"MFP","04-Sep-2023","17","10.13"
"MFP","04-Sep-2023","18","50.09"
"MFP","04-Sep-2023","19","10.18"
"MFP","04-Sep-2023","20","44.44"
"MFP","04-Sep-2023","21","36.60"
"MFP","04-Sep-2023","22","30.96"
"MFP","04-Sep-2023","23","25.85"
"MFP","04-Sep-2023","24","24.64"
"MFP","04-Sep-2023","25","35.50"
"MFP","04-Sep-2023","26","37.39"
"MFP","04-Sep-2023","27","34.84"
"MFP","04-Sep-2023","28","32.68"
"MFP","04-Sep-2023","29","41.03"
"MFP","04-Sep-2023","30","33.33"
"MFP","04-Sep-2023","31","37.63"
"MFP","04-Sep-2023","32","53.57"
"MFP","04-Sep-2023","33","60.96"
"MFP","04-Sep-2023","34","70.67"
"MFP","04-Sep-2023","35","108.25"
"MFP","04-Sep-2023","36","99.23"
"MFP","04-Sep-2023","37","168.00"
"MFP","04-Sep-2023","38","67.77"
"MFP","04-Sep-2023","39","129.04"
"MFP","04-Sep-2023","40","76.66"
"MFP","04-Sep-2023","41","57.59"
"MFP","04-Sep-2023","42","43.72"
"MFP","04-Sep-2023","43","57.83"
"MFP","04-Sep-2023","44","35.96"
"MFP","04-Sep-2023","45","33.33"
"MFP","04-Sep-2023","46","33.33"
"MFP","04-Sep-2023","47","10.03"
"MFP","04-Sep-2023","48","10.00"
"MFP","05-Sep-2023","1","10.00"
"MFP","05-Sep-2023","2","9.95"
"MFP","05-Sep-2023","3","9.95"
"MFP","05-Sep-2023","4","9.95"
"MFP","05-Sep-2023","5","9.95"
"MFP","05-Sep-2023","6","9.95"
"MFP","05-Sep-2023","7","9.95"
"MFP","05-Sep-2023","8","9.95"
"MFP","05-Sep-2023","9","9.95"
"MFP","05-Sep-2023","10","9.80"
"MFP","05-Sep-2023","11","9.95"
"MFP","05-Sep-2023","12","10.00"
"MFP","05-Sep-2023","13","15.00"
"MFP","05-Sep-2023","14","22.72"
"MFP","05-Sep-2023","15","30.03"
"MFP","05-Sep-2023","16","30.03"
"MFP","05-Sep-2023","17","25.89"
"MFP","05-Sep-2023","18","58.72"
"MFP","05-Sep-2023","19","102.33"
"MFP","05-Sep-2023","20","40.45"
"MFP","05-Sep-2023","21","28.99"
"MFP","05-Sep-2023","22","58.47"
"MFP","05-Sep-2023","23","22.22"
"MFP","05-Sep-2023","24","11.98"
"MFP","05-Sep-2023","25","20.22"
"MFP","05-Sep-2023","26","22.22"
"MFP","05-Sep-2023","27","21.97"
"MFP","05-Sep-2023","28","21.97"
"MFP","05-Sep-2023","29","11.96"
"MFP","05-Sep-2023","30","22.22"
"MFP","05-Sep-2023","31","19.95"
"MFP","05-Sep-2023","32","21.97"
"MFP","05-Sep-2023","33","21.97"
"MFP","05-Sep-2023","34","22.47"
"MFP","05-Sep-2023","35","25.78"
"MFP","05-Sep-2023","36","46.62"
"MFP","05-Sep-2023","37","66.07"
"MFP","05-Sep-2023","38","44.50"
"MFP","05-Sep-2023","39","121.97"
"MFP","05-Sep-2023","40","132.62"
"MFP","05-Sep-2023","41","53.57"
"MFP","05-Sep-2023","42","22.22"
"MFP","05-Sep-2023","43","21.97"
"MFP","05-Sep-2023","44","10.00"
"MFP","05-Sep-2023","45","10.00"
"MFP","05-Sep-2023","46","10.00"
"MFP","05-Sep-2023","47","10.00"
"MFP","05-Sep-2023","48","10.00"
"MFP","06-Sep-2023","1","9.95"
"MFP","06-Sep-2023","2","9.95"
"MFP","06-Sep-2023","3","9.95"
"MFP","06-Sep-2023","4","9.95"
"MFP","06-Sep-2023","5","9.95"
"MFP","06-Sep-2023","6","9.80"
"MFP","06-Sep-2023","7","9.80"
"MFP","06-Sep-2023","8","9.80"
"MFP","06-Sep-2023","9","9.80"
"MFP","06-Sep-2023","10","9.80"
"MFP","06-Sep-2023","11","9.95"
"MFP","06-Sep-2023","12","10.00"
"MFP","06-Sep-2023","13","10.00"
"MFP","06-Sep-2023","14","15.00"
"MFP","06-Sep-2023","15","10.00"
"MFP","06-Sep-2023","16","22.47"
"MFP","06-Sep-2023","17","15.00"
"MFP","06-Sep-2023","18","23.57"
"MFP","06-Sep-2023","19","22.72"
"MFP","06-Sep-2023","20","53.57"
"MFP","06-Sep-2023","21","53.57"
"MFP","06-Sep-2023","22","53.57"
"MFP","06-Sep-2023","23","43.27"
"MFP","06-Sep-2023","24","35.00"
"MFP","06-Sep-2023","25","50.00"
"MFP","06-Sep-2023","26","44.44"
"MFP","06-Sep-2023","27","26.99"
"MFP","06-Sep-2023","28","23.99"
"MFP","06-Sep-2023","29","22.22"
"MFP","06-Sep-2023","30","26.49"
"MFP","06-Sep-2023","31","44.49"
"MFP","06-Sep-2023","32","53.11"
"MFP","06-Sep-2023","33","51.00"
"MFP","06-Sep-2023","34","53.57"
"MFP","06-Sep-2023","35","34.49"
"MFP","06-Sep-2023","36","40.06"
"MFP","06-Sep-2023","37","53.57"
"MFP","06-Sep-2023","38","35.00"
"MFP","06-Sep-2023","39","53.61"
"MFP","06-Sep-2023","40","49.14"
"MFP","06-Sep-2023","41","22.47"
"MFP","06-Sep-2023","42","15.00"
"MFP","06-Sep-2023","43","10.12"
"MFP","06-Sep-2023","44","10.00"
"MFP","06-Sep-2023","45","10.00"
"MFP","06-Sep-2023","46","10.00"
"MFP","06-Sep-2023","47","10.00"
"MFP","06-Sep-2023","48","10.00"
"MFP","07-Sep-2023","1","9.80"
"MFP","07-Sep-2023","2","10.00"
"MFP","07-Sep-2023","3","9.80"
"MFP","07-Sep-2023","4","9.80"
"MFP","07-Sep-2023","5","9.80"
"MFP","07-Sep-2023","6","9.80"
"MFP","07-Sep-2023","7","9.80"
"MFP","07-Sep-2023","8","9.80"
"MFP","07-Sep-2023","9","9.80"
"MFP","07-Sep-2023","10","9.80"
"MFP","07-Sep-2023","11","10.00"
"MFP","07-Sep-2023","12","10.00"
"MFP","07-Sep-2023","13","10.00"
"MFP","07-Sep-2023","14","10.03"
"MFP","07-Sep-2023","15","44.44"
"MFP","07-Sep-2023","16","50.00"
"MFP","07-Sep-2023","17","15.00"
"MFP","07-Sep-2023","18","54.90"
"MFP","07-Sep-2023","19","25.45"
"MFP","07-Sep-2023","20","44.44"
"MFP","07-Sep-2023","21","33.40"
"MFP","07-Sep-2023","22","32.63"
"MFP","07-Sep-2023","23","23.55"
"MFP","07-Sep-2023","24","25.34"
"MFP","07-Sep-2023","25","24.95"
"MFP","07-Sep-2023","26","19.75"
"MFP","07-Sep-2023","27","19.14"
"MFP","07-Sep-2023","28","19.09"
"MFP","07-Sep-2023","29","25.39"
"MFP","07-Sep-2023","30","25.39"
"MFP","07-Sep-2023","31","23.19"
"MFP","07-Sep-2023","32","23.55"
"MFP","07-Sep-2023","33","23.55"
