"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","04-May-2023","2","10.00"
"MFP","04-May-2023","3","10.00"
"MFP","04-May-2023","4","10.00"
"MFP","04-May-2023","5","10.00"
"MFP","04-May-2023","6","10.00"
"MFP","04-May-2023","7","10.00"
"MFP","04-May-2023","8","10.00"
"MFP","04-May-2023","9","10.00"
"MFP","04-May-2023","10","10.00"
"MFP","04-May-2023","11","10.00"
"MFP","04-May-2023","12","10.00"
"MFP","04-May-2023","13","13.33"
"MFP","04-May-2023","14","15.00"
"MFP","04-May-2023","15","50.00"
"MFP","04-May-2023","16","50.00"
"MFP","04-May-2023","17","37.00"
"MFP","04-May-2023","18","88.00"
"MFP","04-May-2023","19","37.00"
"MFP","04-May-2023","20","51.90"
"MFP","04-May-2023","21","37.00"
"MFP","04-May-2023","22","33.33"
"MFP","04-May-2023","23","33.33"
"MFP","04-May-2023","24","23.04"
"MFP","04-May-2023","25","37.00"
"MFP","04-May-2023","26","37.00"
"MFP","04-May-2023","27","37.00"
"MFP","04-May-2023","28","33.33"
"MFP","04-May-2023","29","37.00"
"MFP","04-May-2023","30","33.33"
"MFP","04-May-2023","31","37.00"
"MFP","04-May-2023","32","73.00"
"MFP","04-May-2023","33","193.78"
"MFP","04-May-2023","34","197.09"
"MFP","04-May-2023","35","193.78"
"MFP","04-May-2023","36","37.00"
"MFP","04-May-2023","37","133.33"
"MFP","04-May-2023","38","63.04"
"MFP","04-May-2023","39","133.33"
"MFP","04-May-2023","40","73.00"
"MFP","04-May-2023","41","73.00"
"MFP","04-May-2023","42","37.00"
"MFP","04-May-2023","43","37.00"
"MFP","04-May-2023","44","33.33"
"MFP","04-May-2023","45","13.33"
"MFP","04-May-2023","46","13.33"
"MFP","04-May-2023","47","37.00"
"MFP","04-May-2023","48","33.33"
"MFP","05-May-2023","1","15.00"
"MFP","05-May-2023","2","13.33"
"MFP","05-May-2023","3","10.00"
"MFP","05-May-2023","4","10.00"
"MFP","05-May-2023","5","10.00"
"MFP","05-May-2023","6","10.00"
"MFP","05-May-2023","7","10.00"
"MFP","05-May-2023","8","10.00"
"MFP","05-May-2023","9","10.00"
"MFP","05-May-2023","10","10.00"
"MFP","05-May-2023","11","13.33"
"MFP","05-May-2023","12","13.33"
"MFP","05-May-2023","13","33.33"
"MFP","05-May-2023","14","37.00"
"MFP","05-May-2023","15","53.33"
"MFP","05-May-2023","16","50.00"
