"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","03-Jun-2023","36","94.88"
"MFP","03-Jun-2023","37","124.44"
"MFP","03-Jun-2023","38","87.77"
"MFP","03-Jun-2023","39","137.00"
"MFP","03-Jun-2023","40","124.44"
"MFP","03-Jun-2023","41","118.23"
"MFP","03-Jun-2023","42","90.45"
"MFP","03-Jun-2023","43","77.00"
"MFP","03-Jun-2023","44","53.57"
"MFP","03-Jun-2023","45","55.00"
"MFP","03-Jun-2023","46","53.57"
"MFP","03-Jun-2023","47","50.00"
"MFP","03-Jun-2023","48","34.44"
"MFP","04-Jun-2023","1","50.00"
"MFP","04-Jun-2023","2","37.00"
"MFP","04-Jun-2023","3","33.00"
"MFP","04-Jun-2023","4","33.00"
"MFP","04-Jun-2023","5","33.00"
"MFP","04-Jun-2023","6","33.00"
"MFP","04-Jun-2023","7","33.00"
"MFP","04-Jun-2023","8","33.00"
"MFP","04-Jun-2023","9","33.00"
"MFP","04-Jun-2023","10","33.00"
"MFP","04-Jun-2023","11","37.00"
"MFP","04-Jun-2023","12","50.00"
"MFP","04-Jun-2023","13","53.57"
"MFP","04-Jun-2023","14","55.00"
"MFP","04-Jun-2023","15","55.00"
"MFP","04-Jun-2023","16","55.00"
"MFP","04-Jun-2023","17","50.00"
"MFP","04-Jun-2023","18","55.00"
"MFP","04-Jun-2023","19","49.44"
"MFP","04-Jun-2023","20","53.57"
"MFP","04-Jun-2023","21","53.57"
"MFP","04-Jun-2023","22","50.00"
"MFP","04-Jun-2023","23","37.00"
"MFP","04-Jun-2023","24","34.44"
"MFP","04-Jun-2023","25","49.44"
"MFP","04-Jun-2023","26","49.44"
"MFP","04-Jun-2023","27","37.00"
"MFP","04-Jun-2023","28","37.00"
"MFP","04-Jun-2023","29","49.44"
"MFP","04-Jun-2023","30","49.44"
"MFP","04-Jun-2023","31","49.44"
"MFP","04-Jun-2023","32","49.44"
"MFP","04-Jun-2023","33","34.44"
"MFP","04-Jun-2023","34","49.44"
"MFP","04-Jun-2023","35","34.44"
"MFP","04-Jun-2023","36","49.44"
"MFP","04-Jun-2023","37","88.00"
"MFP","04-Jun-2023","38","55.00"
"MFP","04-Jun-2023","39","118.23"
"MFP","04-Jun-2023","40","79.44"
"MFP","04-Jun-2023","41","77.00"
"MFP","04-Jun-2023","42","55.00"
"MFP","04-Jun-2023","43","53.57"
"MFP","04-Jun-2023","44","49.44"
"MFP","04-Jun-2023","45","34.44"
"MFP","04-Jun-2023","46","34.44"
"MFP","04-Jun-2023","47","34.44"
"MFP","04-Jun-2023","48","15.00"
"MFP","05-Jun-2023","1","50.00"
"MFP","05-Jun-2023","2","37.00"
"MFP","05-Jun-2023","3","33.00"
"MFP","05-Jun-2023","4","33.00"
"MFP","05-Jun-2023","5","33.00"
"MFP","05-Jun-2023","6","33.00"
"MFP","05-Jun-2023","7","33.00"
"MFP","05-Jun-2023","8","33.00"
"MFP","05-Jun-2023","9","33.00"
"MFP","05-Jun-2023","10","33.00"
"MFP","05-Jun-2023","11","33.00"
"MFP","05-Jun-2023","12","50.00"
"MFP","05-Jun-2023","13","55.00"
"MFP","05-Jun-2023","14","73.00"
"MFP","05-Jun-2023","15","55.00"
"MFP","05-Jun-2023","16","55.00"
"MFP","05-Jun-2023","17","49.44"
"MFP","05-Jun-2023","18","53.57"
"MFP","05-Jun-2023","19","35.41"
"MFP","05-Jun-2023","20","55.00"
"MFP","05-Jun-2023","21","53.57"
"MFP","05-Jun-2023","22","50.00"
"MFP","05-Jun-2023","23","37.00"
"MFP","05-Jun-2023","24","34.44"
"MFP","05-Jun-2023","25","49.44"
"MFP","05-Jun-2023","26","50.00"
"MFP","05-Jun-2023","27","34.44"
"MFP","05-Jun-2023","28","50.00"
"MFP","05-Jun-2023","29","53.57"
"MFP","05-Jun-2023","30","51.90"
"MFP","05-Jun-2023","31","53.57"
"MFP","05-Jun-2023","32","53.57"
"MFP","05-Jun-2023","33","49.44"
"MFP","05-Jun-2023","34","53.57"
"MFP","05-Jun-2023","35","49.44"
"MFP","05-Jun-2023","36","53.57"
"MFP","05-Jun-2023","37","77.00"
"MFP","05-Jun-2023","38","55.00"
"MFP","05-Jun-2023","39","77.00"
"MFP","05-Jun-2023","40","70.48"
"MFP","05-Jun-2023","41","55.00"
"MFP","05-Jun-2023","42","49.44"
"MFP","05-Jun-2023","43","34.44"
"MFP","05-Jun-2023","44","33.00"
"MFP","05-Jun-2023","45","34.44"
"MFP","05-Jun-2023","46","34.44"
"MFP","05-Jun-2023","47","34.44"
"MFP","05-Jun-2023","48","34.44"
"MFP","06-Jun-2023","1","50.00"
"MFP","06-Jun-2023","2","37.00"
"MFP","06-Jun-2023","3","33.00"
"MFP","06-Jun-2023","4","33.00"
"MFP","06-Jun-2023","5","33.00"
"MFP","06-Jun-2023","6","33.00"
"MFP","06-Jun-2023","7","33.00"
"MFP","06-Jun-2023","8","33.00"
"MFP","06-Jun-2023","9","33.00"
"MFP","06-Jun-2023","10","33.00"
"MFP","06-Jun-2023","11","33.00"
"MFP","06-Jun-2023","12","50.00"
"MFP","06-Jun-2023","13","55.00"
"MFP","06-Jun-2023","14","73.00"
"MFP","06-Jun-2023","15","49.44"
"MFP","06-Jun-2023","16","49.44"
"MFP","06-Jun-2023","17","34.44"
"MFP","06-Jun-2023","18","49.44"
"MFP","06-Jun-2023","19","33.00"
"MFP","06-Jun-2023","20","49.44"
"MFP","06-Jun-2023","21","38.09"
"MFP","06-Jun-2023","22","37.00"
"MFP","06-Jun-2023","23","34.44"
"MFP","06-Jun-2023","24","33.00"
"MFP","06-Jun-2023","25","34.44"
"MFP","06-Jun-2023","26","34.44"
"MFP","06-Jun-2023","27","34.44"
"MFP","06-Jun-2023","28","37.00"
"MFP","06-Jun-2023","29","49.44"
"MFP","06-Jun-2023","30","49.44"
"MFP","06-Jun-2023","31","55.00"
"MFP","06-Jun-2023","32","55.00"
"MFP","06-Jun-2023","33","58.83"
"MFP","06-Jun-2023","34","73.00"
"MFP","06-Jun-2023","35","55.00"
"MFP","06-Jun-2023","36","56.84"
"MFP","06-Jun-2023","37","55.00"
"MFP","06-Jun-2023","38","49.44"
"MFP","06-Jun-2023","39","55.00"
"MFP","06-Jun-2023","40","52.86"
"MFP","06-Jun-2023","41","49.44"
"MFP","06-Jun-2023","42","34.44"
"MFP","06-Jun-2023","43","33.00"
"MFP","06-Jun-2023","44","10.00"
"MFP","06-Jun-2023","45","10.00"
"MFP","06-Jun-2023","46","10.00"
"MFP","06-Jun-2023","47","34.44"
"MFP","06-Jun-2023","48","33.00"
"MFP","07-Jun-2023","1","50.00"
"MFP","07-Jun-2023","2","37.00"
"MFP","07-Jun-2023","3","33.00"
"MFP","07-Jun-2023","4","33.00"
"MFP","07-Jun-2023","5","33.00"
"MFP","07-Jun-2023","6","33.00"
