"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","03-Oct-2023","36","118.23"
"MFP","03-Oct-2023","37","133.33"
"MFP","03-Oct-2023","38","60.28"
"MFP","03-Oct-2023","39","122.48"
"MFP","03-Oct-2023","40","98.73"
"MFP","03-Oct-2023","41","84.67"
"MFP","03-Oct-2023","42","53.57"
"MFP","03-Oct-2023","43","47.63"
"MFP","03-Oct-2023","44","23.44"
"MFP","03-Oct-2023","45","10.84"
"MFP","03-Oct-2023","46","10.00"
"MFP","03-Oct-2023","47","10.00"
"MFP","03-Oct-2023","48","9.80"
"MFP","04-Oct-2023","1","9.80"
"MFP","04-Oct-2023","2","9.80"
"MFP","04-Oct-2023","3","9.80"
"MFP","04-Oct-2023","4","9.80"
"MFP","04-Oct-2023","5","9.80"
"MFP","04-Oct-2023","6","7.80"
"MFP","04-Oct-2023","7","9.80"
"MFP","04-Oct-2023","8","9.80"
"MFP","04-Oct-2023","9","7.80"
"MFP","04-Oct-2023","10","9.80"
"MFP","04-Oct-2023","11","9.80"
"MFP","04-Oct-2023","12","10.00"
"MFP","04-Oct-2023","13","22.22"
"MFP","04-Oct-2023","14","50.00"
"MFP","04-Oct-2023","15","58.88"
"MFP","04-Oct-2023","16","67.77"
"MFP","04-Oct-2023","17","44.44"
"MFP","04-Oct-2023","18","55.03"
"MFP","04-Oct-2023","19","30.00"
"MFP","04-Oct-2023","20","44.44"
"MFP","04-Oct-2023","21","53.57"
"MFP","04-Oct-2023","22","33.33"
"MFP","04-Oct-2023","23","33.33"
"MFP","04-Oct-2023","24","19.49"
"MFP","04-Oct-2023","25","57.13"
"MFP","04-Oct-2023","26","59.75"
"MFP","04-Oct-2023","27","53.57"
"MFP","04-Oct-2023","28","30.00"
"MFP","04-Oct-2023","29","44.44"
"MFP","04-Oct-2023","30","41.11"
"MFP","04-Oct-2023","31","44.44"
"MFP","04-Oct-2023","32","53.57"
"MFP","04-Oct-2023","33","53.57"
"MFP","04-Oct-2023","34","76.66"
"MFP","04-Oct-2023","35","53.57"
"MFP","04-Oct-2023","36","76.66"
"MFP","04-Oct-2023","37","140.67"
"MFP","04-Oct-2023","38","76.66"
"MFP","04-Oct-2023","39","133.33"
"MFP","04-Oct-2023","40","98.73"
"MFP","04-Oct-2023","41","118.23"
"MFP","04-Oct-2023","42","168.00"
"MFP","04-Oct-2023","43","109.76"
"MFP","04-Oct-2023","44","53.57"
"MFP","04-Oct-2023","45","58.00"
"MFP","04-Oct-2023","46","33.33"
"MFP","04-Oct-2023","47","15.55"
"MFP","04-Oct-2023","48","10.00"
"MFP","05-Oct-2023","1","10.00"
"MFP","05-Oct-2023","2","10.00"
"MFP","05-Oct-2023","3","0.01"
"MFP","05-Oct-2023","4","0.01"
"MFP","05-Oct-2023","5","0.01"
"MFP","05-Oct-2023","6","0.01"
"MFP","05-Oct-2023","7","0.01"
"MFP","05-Oct-2023","8","0.01"
"MFP","05-Oct-2023","9","0.01"
"MFP","05-Oct-2023","10","0.01"
"MFP","05-Oct-2023","11","0.01"
"MFP","05-Oct-2023","12","14.21"
"MFP","05-Oct-2023","13","36.29"
"MFP","05-Oct-2023","14","63.80"
"MFP","05-Oct-2023","15","124.44"
"MFP","05-Oct-2023","16","168.00"
"MFP","05-Oct-2023","17","175.70"
"MFP","05-Oct-2023","18","178.52"
"MFP","05-Oct-2023","19","67.77"
"MFP","05-Oct-2023","20","118.23"
"MFP","05-Oct-2023","21","76.66"
"MFP","05-Oct-2023","22","53.57"
"MFP","05-Oct-2023","23","53.57"
"MFP","05-Oct-2023","24","44.44"
"MFP","05-Oct-2023","25","67.77"
"MFP","05-Oct-2023","26","76.66"
"MFP","05-Oct-2023","27","74.07"
"MFP","05-Oct-2023","28","58.88"
"MFP","05-Oct-2023","29","63.70"
"MFP","05-Oct-2023","30","85.55"
"MFP","05-Oct-2023","31","98.16"
"MFP","05-Oct-2023","32","85.55"
