"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","06-Mar-2023","28","51.95"
"MFP","06-Mar-2023","29","55.50"
"MFP","06-Mar-2023","30","55.50"
"MFP","06-Mar-2023","31","73.00"
"MFP","06-Mar-2023","32","55.50"
"MFP","06-Mar-2023","33","55.50"
"MFP","06-Mar-2023","34","73.00"
"MFP","06-Mar-2023","35","51.95"
"MFP","06-Mar-2023","36","63.39"
"MFP","06-Mar-2023","37","128.00"
"MFP","06-Mar-2023","38","73.00"
"MFP","06-Mar-2023","39","128.00"
"MFP","06-Mar-2023","40","128.00"
"MFP","06-Mar-2023","41","133.33"
"MFP","06-Mar-2023","42","135.55"
"MFP","06-Mar-2023","43","55.56"
"MFP","06-Mar-2023","44","50.00"
"MFP","06-Mar-2023","45","37.00"
"MFP","06-Mar-2023","46","25.10"
"MFP","06-Mar-2023","47","25.01"
"MFP","06-Mar-2023","48","10.00"
"MFP","07-Mar-2023","1","10.00"
"MFP","07-Mar-2023","2","10.00"
"MFP","07-Mar-2023","3","1.20"
"MFP","07-Mar-2023","4","1.33"
"MFP","07-Mar-2023","5","1.20"
"MFP","07-Mar-2023","6","0.01"
"MFP","07-Mar-2023","7","1.20"
"MFP","07-Mar-2023","8","1.20"
"MFP","07-Mar-2023","9","0.01"
"MFP","07-Mar-2023","10","1.33"
"MFP","07-Mar-2023","11","10.00"
"MFP","07-Mar-2023","12","10.00"
"MFP","07-Mar-2023","13","13.33"
"MFP","07-Mar-2023","14","33.33"
"MFP","07-Mar-2023","15","123.45"
"MFP","07-Mar-2023","16","145.00"
"MFP","07-Mar-2023","17","99.95"
"MFP","07-Mar-2023","18","190.00"
"MFP","07-Mar-2023","19","73.00"
"MFP","07-Mar-2023","20","180.00"
"MFP","07-Mar-2023","21","128.00"
"MFP","07-Mar-2023","22","103.69"
"MFP","07-Mar-2023","23","125.00"
"MFP","07-Mar-2023","24","86.41"
"MFP","07-Mar-2023","25","119.68"
"MFP","07-Mar-2023","26","133.33"
"MFP","07-Mar-2023","27","163.32"
"MFP","07-Mar-2023","28","122.49"
"MFP","07-Mar-2023","29","124.49"
"MFP","07-Mar-2023","30","124.76"
"MFP","07-Mar-2023","31","113.77"
"MFP","07-Mar-2023","32","124.76"
"MFP","07-Mar-2023","33","128.00"
"MFP","07-Mar-2023","34","129.00"
"MFP","07-Mar-2023","35","124.49"
"MFP","07-Mar-2023","36","135.01"
"MFP","07-Mar-2023","37","204.98"
"MFP","07-Mar-2023","38","128.00"
