"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","06-Apr-2023","12","10.00"
"MFP","06-Apr-2023","13","13.33"
"MFP","06-Apr-2023","14","15.00"
"MFP","06-Apr-2023","15","15.00"
"MFP","06-Apr-2023","16","33.33"
"MFP","06-Apr-2023","17","10.00"
"MFP","06-Apr-2023","18","33.33"
"MFP","06-Apr-2023","19","25.10"
"MFP","06-Apr-2023","20","25.11"
"MFP","06-Apr-2023","21","27.00"
"MFP","06-Apr-2023","22","27.00"
"MFP","06-Apr-2023","23","27.00"
"MFP","06-Apr-2023","24","25.10"
"MFP","06-Apr-2023","25","51.95"
"MFP","06-Apr-2023","26","51.95"
"MFP","06-Apr-2023","27","37.00"
"MFP","06-Apr-2023","28","34.99"
"MFP","06-Apr-2023","29","35.54"
"MFP","06-Apr-2023","30","35.00"
"MFP","06-Apr-2023","31","35.00"
"MFP","06-Apr-2023","32","35.00"
"MFP","06-Apr-2023","33","34.99"
"MFP","06-Apr-2023","34","37.00"
"MFP","06-Apr-2023","35","33.33"
"MFP","06-Apr-2023","36","33.33"
"MFP","06-Apr-2023","37","128.00"
"MFP","06-Apr-2023","38","37.00"
"MFP","06-Apr-2023","39","128.00"
"MFP","06-Apr-2023","40","73.00"
"MFP","06-Apr-2023","41","51.90"
"MFP","06-Apr-2023","42","33.33"
"MFP","06-Apr-2023","43","13.33"
"MFP","06-Apr-2023","44","10.00"
"MFP","06-Apr-2023","45","13.33"
"MFP","06-Apr-2023","46","13.33"
"MFP","06-Apr-2023","47","10.00"
"MFP","06-Apr-2023","48","10.00"
"MFP","07-Apr-2023","1","1.33"
"MFP","07-Apr-2023","2","1.33"
"MFP","07-Apr-2023","3","0.01"
"MFP","07-Apr-2023","4","0.01"
"MFP","07-Apr-2023","5","0.01"
"MFP","07-Apr-2023","6","0.01"
"MFP","07-Apr-2023","7","0.01"
"MFP","07-Apr-2023","8","0.01"
"MFP","07-Apr-2023","9","0.01"
"MFP","07-Apr-2023","10","0.01"
"MFP","07-Apr-2023","11","1.33"
"MFP","07-Apr-2023","12","1.33"
"MFP","07-Apr-2023","13","10.00"
"MFP","07-Apr-2023","14","13.33"
"MFP","07-Apr-2023","15","15.00"
"MFP","07-Apr-2023","16","33.33"
"MFP","07-Apr-2023","17","10.00"
"MFP","07-Apr-2023","18","33.33"
"MFP","07-Apr-2023","19","10.00"
"MFP","07-Apr-2023","20","10.00"
"MFP","07-Apr-2023","21","10.00"
"MFP","07-Apr-2023","22","1.33"
"MFP","07-Apr-2023","23","1.33"
"MFP","07-Apr-2023","24","1.32"
"MFP","07-Apr-2023","25","10.00"
"MFP","07-Apr-2023","26","10.00"
"MFP","07-Apr-2023","27","1.33"
"MFP","07-Apr-2023","28","1.33"
"MFP","07-Apr-2023","29","1.33"
"MFP","07-Apr-2023","30","1.33"
"MFP","07-Apr-2023","31","1.33"
"MFP","07-Apr-2023","32","1.33"
"MFP","07-Apr-2023","33","1.33"
"MFP","07-Apr-2023","34","10.00"
"MFP","07-Apr-2023","35","1.33"
"MFP","07-Apr-2023","36","10.00"
"MFP","07-Apr-2023","37","50.00"
"MFP","07-Apr-2023","38","15.00"
"MFP","07-Apr-2023","39","73.00"
"MFP","07-Apr-2023","40","15.10"
"MFP","07-Apr-2023","41","15.10"
