"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","03-Aug-2023","36","31.65"
"MFP","03-Aug-2023","37","53.57"
"MFP","03-Aug-2023","38","35.12"
"MFP","03-Aug-2023","39","55.33"
"MFP","03-Aug-2023","40","50.32"
"MFP","03-Aug-2023","41","36.76"
"MFP","03-Aug-2023","42","29.85"
"MFP","03-Aug-2023","43","28.60"
"MFP","03-Aug-2023","44","15.53"
"MFP","03-Aug-2023","45","17.81"
"MFP","03-Aug-2023","46","10.00"
"MFP","03-Aug-2023","47","10.00"
"MFP","03-Aug-2023","48","9.80"
"MFP","04-Aug-2023","1","9.80"
"MFP","04-Aug-2023","2","10.00"
"MFP","04-Aug-2023","3","9.80"
"MFP","04-Aug-2023","4","9.80"
"MFP","04-Aug-2023","5","9.80"
"MFP","04-Aug-2023","6","9.80"
"MFP","04-Aug-2023","7","9.80"
"MFP","04-Aug-2023","8","9.80"
"MFP","04-Aug-2023","9","9.80"
"MFP","04-Aug-2023","10","9.80"
"MFP","04-Aug-2023","11","10.00"
"MFP","04-Aug-2023","12","9.80"
"MFP","04-Aug-2023","13","10.00"
"MFP","04-Aug-2023","14","12.57"
"MFP","04-Aug-2023","15","0.00"
"MFP","04-Aug-2023","16","0.00"
"MFP","04-Aug-2023","17","0.00"
"MFP","04-Aug-2023","18","0.00"
"MFP","04-Aug-2023","19","0.00"
"MFP","04-Aug-2023","20","0.00"
"MFP","04-Aug-2023","21","0.00"
"MFP","04-Aug-2023","22","0.00"
"MFP","04-Aug-2023","23","10.00"
"MFP","04-Aug-2023","24","10.00"
"MFP","04-Aug-2023","25","10.00"
"MFP","04-Aug-2023","26","10.00"
"MFP","04-Aug-2023","27","13.96"
"MFP","04-Aug-2023","28","10.00"
"MFP","04-Aug-2023","29","10.00"
"MFP","04-Aug-2023","30","10.00"
"MFP","04-Aug-2023","31","10.00"
"MFP","04-Aug-2023","32","10.00"
"MFP","04-Aug-2023","33","10.00"
"MFP","04-Aug-2023","34","10.00"
"MFP","04-Aug-2023","35","10.00"
"MFP","04-Aug-2023","36","18.04"
"MFP","04-Aug-2023","37","73.37"
"MFP","04-Aug-2023","38","53.57"
"MFP","04-Aug-2023","39","75.43"
"MFP","04-Aug-2023","40","76.15"
"MFP","04-Aug-2023","41","72.05"
"MFP","04-Aug-2023","42","53.57"
"MFP","04-Aug-2023","43","53.57"
"MFP","04-Aug-2023","44","33.55"
"MFP","04-Aug-2023","45","26.81"
"MFP","04-Aug-2023","46","15.14"
"MFP","04-Aug-2023","47","17.37"
"MFP","04-Aug-2023","48","10.00"
"MFP","05-Aug-2023","1","9.80"
"MFP","05-Aug-2023","2","9.80"
"MFP","05-Aug-2023","3","9.80"
"MFP","05-Aug-2023","4","9.80"
"MFP","05-Aug-2023","5","9.80"
"MFP","05-Aug-2023","6","9.80"
"MFP","05-Aug-2023","7","9.80"
"MFP","05-Aug-2023","8","9.80"
"MFP","05-Aug-2023","9","9.80"
"MFP","05-Aug-2023","10","9.80"
"MFP","05-Aug-2023","11","9.80"
"MFP","05-Aug-2023","12","9.80"
"MFP","05-Aug-2023","13","10.00"
"MFP","05-Aug-2023","14","10.00"
"MFP","05-Aug-2023","15","15.00"
"MFP","05-Aug-2023","16","15.00"
"MFP","05-Aug-2023","17","10.00"
"MFP","05-Aug-2023","18","15.00"
"MFP","05-Aug-2023","19","10.00"
"MFP","05-Aug-2023","20","11.02"
"MFP","05-Aug-2023","21","10.96"
"MFP","05-Aug-2023","22","11.50"
"MFP","05-Aug-2023","23","10.03"
"MFP","05-Aug-2023","24","10.03"
"MFP","05-Aug-2023","25","10.03"
"MFP","05-Aug-2023","26","13.34"
"MFP","05-Aug-2023","27","10.03"
"MFP","05-Aug-2023","28","10.03"
"MFP","05-Aug-2023","29","10.03"
"MFP","05-Aug-2023","30","10.03"
"MFP","05-Aug-2023","31","10.03"
"MFP","05-Aug-2023","32","10.03"
"MFP","05-Aug-2023","33","10.03"
"MFP","05-Aug-2023","34","15.00"
"MFP","05-Aug-2023","35","10.63"
"MFP","05-Aug-2023","36","15.00"
"MFP","05-Aug-2023","37","49.44"
"MFP","05-Aug-2023","38","27.02"
"MFP","05-Aug-2023","39","53.57"
"MFP","05-Aug-2023","40","51.50"
"MFP","05-Aug-2023","41","33.55"
"MFP","05-Aug-2023","42","15.00"
"MFP","05-Aug-2023","43","12.95"
"MFP","05-Aug-2023","44","10.80"
"MFP","05-Aug-2023","45","10.08"
"MFP","05-Aug-2023","46","10.00"
"MFP","05-Aug-2023","47","10.00"
"MFP","05-Aug-2023","48","10.00"
"MFP","06-Aug-2023","1","9.80"
"MFP","06-Aug-2023","2","10.00"
"MFP","06-Aug-2023","3","9.80"
"MFP","06-Aug-2023","4","9.80"
"MFP","06-Aug-2023","5","9.80"
"MFP","06-Aug-2023","6","9.80"
"MFP","06-Aug-2023","7","9.80"
"MFP","06-Aug-2023","8","9.80"
"MFP","06-Aug-2023","9","9.80"
"MFP","06-Aug-2023","10","9.80"
"MFP","06-Aug-2023","11","10.00"
"MFP","06-Aug-2023","12","9.80"
"MFP","06-Aug-2023","13","10.00"
"MFP","06-Aug-2023","14","10.03"
"MFP","06-Aug-2023","15","24.42"
"MFP","06-Aug-2023","16","30.03"
"MFP","06-Aug-2023","17","10.00"
"MFP","06-Aug-2023","18","30.03"
"MFP","06-Aug-2023","19","10.00"
"MFP","06-Aug-2023","20","10.03"
"MFP","06-Aug-2023","21","10.01"
"MFP","06-Aug-2023","22","10.00"
"MFP","06-Aug-2023","23","10.00"
"MFP","06-Aug-2023","24","9.80"
"MFP","06-Aug-2023","25","10.00"
"MFP","06-Aug-2023","26","10.00"
"MFP","06-Aug-2023","27","10.00"
"MFP","06-Aug-2023","28","9.80"
"MFP","06-Aug-2023","29","9.80"
"MFP","06-Aug-2023","30","9.80"
"MFP","06-Aug-2023","31","9.80"
"MFP","06-Aug-2023","32","9.80"
"MFP","06-Aug-2023","33","9.80"
"MFP","06-Aug-2023","34","9.84"
"MFP","06-Aug-2023","35","9.82"
"MFP","06-Aug-2023","36","9.84"
"MFP","06-Aug-2023","37","34.44"
"MFP","06-Aug-2023","38","10.00"
"MFP","06-Aug-2023","39","34.44"
"MFP","06-Aug-2023","40","24.86"
"MFP","06-Aug-2023","41","27.61"
"MFP","06-Aug-2023","42","12.82"
"MFP","06-Aug-2023","43","12.20"
"MFP","06-Aug-2023","44","10.79"
"MFP","06-Aug-2023","45","10.00"
"MFP","06-Aug-2023","46","9.84"
"MFP","06-Aug-2023","47","9.80"
"MFP","06-Aug-2023","48","9.80"
"MFP","07-Aug-2023","1","9.80"
"MFP","07-Aug-2023","2","9.80"
"MFP","07-Aug-2023","3","9.80"
"MFP","07-Aug-2023","4","9.80"
"MFP","07-Aug-2023","5","9.80"
"MFP","07-Aug-2023","6","9.80"
"MFP","07-Aug-2023","7","9.80"
"MFP","07-Aug-2023","8","9.80"
"MFP","07-Aug-2023","9","9.80"
"MFP","07-Aug-2023","10","9.80"
"MFP","07-Aug-2023","11","10.00"
"MFP","07-Aug-2023","12","10.00"
"MFP","07-Aug-2023","13","13.57"
"MFP","07-Aug-2023","14","24.42"
"MFP","07-Aug-2023","15","37.49"
"MFP","07-Aug-2023","16","53.57"
"MFP","07-Aug-2023","17","34.44"
"MFP","07-Aug-2023","18","53.57"
"MFP","07-Aug-2023","19","15.52"
"MFP","07-Aug-2023","20","24.42"
"MFP","07-Aug-2023","21","34.44"
"MFP","07-Aug-2023","22","15.79"
"MFP","07-Aug-2023","23","16.14"
"MFP","07-Aug-2023","24","10.00"
"MFP","07-Aug-2023","25","12.57"
"MFP","07-Aug-2023","26","10.00"
"MFP","07-Aug-2023","27","10.00"
"MFP","07-Aug-2023","28","10.00"
"MFP","07-Aug-2023","29","12.93"
"MFP","07-Aug-2023","30","15.35"
"MFP","07-Aug-2023","31","15.35"
"MFP","07-Aug-2023","32","13.64"
"MFP","07-Aug-2023","33","10.00"
"MFP","07-Aug-2023","34","12.57"
"MFP","07-Aug-2023","35","12.57"
"MFP","07-Aug-2023","36","15.35"
"MFP","07-Aug-2023","37","50.00"
"MFP","07-Aug-2023","38","50.48"
"MFP","07-Aug-2023","39","113.92"
"MFP","07-Aug-2023","40","81.02"
"MFP","07-Aug-2023","41","65.09"
"MFP","07-Aug-2023","42","53.57"
"MFP","07-Aug-2023","43","24.42"
"MFP","07-Aug-2023","44","10.00"
"MFP","07-Aug-2023","45","13.00"
"MFP","07-Aug-2023","46","10.79"
"MFP","07-Aug-2023","47","10.00"
"MFP","07-Aug-2023","48","9.80"
"MFP","08-Aug-2023","1","9.80"
