"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","05-Dec-2023","3","10.00"
"MFP","05-Dec-2023","4","10.00"
"MFP","05-Dec-2023","5","10.00"
"MFP","05-Dec-2023","6","10.00"
"MFP","05-Dec-2023","7","10.00"
"MFP","05-Dec-2023","8","10.00"
"MFP","05-Dec-2023","9","10.00"
"MFP","05-Dec-2023","10","10.00"
"MFP","05-Dec-2023","11","10.00"
"MFP","05-Dec-2023","12","15.00"
"MFP","05-Dec-2023","13","15.00"
"MFP","05-Dec-2023","14","20.03"
"MFP","05-Dec-2023","15","44.44"
"MFP","05-Dec-2023","16","46.84"
"MFP","05-Dec-2023","17","27.24"
"MFP","05-Dec-2023","18","49.99"
"MFP","05-Dec-2023","19","44.44"
"MFP","05-Dec-2023","20","51.29"
"MFP","05-Dec-2023","21","58.88"
"MFP","05-Dec-2023","22","48.81"
"MFP","05-Dec-2023","23","44.44"
"MFP","05-Dec-2023","24","35.00"
"MFP","05-Dec-2023","25","44.44"
"MFP","05-Dec-2023","26","44.44"
"MFP","05-Dec-2023","27","58.88"
"MFP","05-Dec-2023","28","59.67"
"MFP","05-Dec-2023","29","67.77"
"MFP","05-Dec-2023","30","59.99"
"MFP","05-Dec-2023","31","59.99"
"MFP","05-Dec-2023","32","58.88"
"MFP","05-Dec-2023","33","58.88"
"MFP","05-Dec-2023","34","124.44"
"MFP","05-Dec-2023","35","144.44"
"MFP","05-Dec-2023","36","124.44"
"MFP","05-Dec-2023","37","164.44"
"MFP","05-Dec-2023","38","168.00"
"MFP","05-Dec-2023","39","183.33"
"MFP","05-Dec-2023","40","74.67"
"MFP","05-Dec-2023","41","63.88"
"MFP","05-Dec-2023","42","35.00"
"MFP","05-Dec-2023","43","22.22"
"MFP","05-Dec-2023","44","10.00"
"MFP","05-Dec-2023","45","10.00"
"MFP","05-Dec-2023","46","10.00"
"MFP","05-Dec-2023","47","10.00"
"MFP","05-Dec-2023","48","10.00"
"MFP","06-Dec-2023","1","11.11"
"MFP","06-Dec-2023","2","10.00"
"MFP","06-Dec-2023","3","10.00"
"MFP","06-Dec-2023","4","10.00"
"MFP","06-Dec-2023","5","10.00"
"MFP","06-Dec-2023","6","10.00"
"MFP","06-Dec-2023","7","10.00"
"MFP","06-Dec-2023","8","10.00"
"MFP","06-Dec-2023","9","10.00"
"MFP","06-Dec-2023","10","10.00"
"MFP","06-Dec-2023","11","10.00"
"MFP","06-Dec-2023","12","15.00"
"MFP","06-Dec-2023","13","15.00"
"MFP","06-Dec-2023","14","20.03"
"MFP","06-Dec-2023","15","44.44"
"MFP","06-Dec-2023","16","50.00"
"MFP","06-Dec-2023","17","22.22"
"MFP","06-Dec-2023","18","49.99"
"MFP","06-Dec-2023","19","44.44"
"MFP","06-Dec-2023","20","50.00"
"MFP","06-Dec-2023","21","49.99"
"MFP","06-Dec-2023","22","35.00"
"MFP","06-Dec-2023","23","33.99"
"MFP","06-Dec-2023","24","21.81"
"MFP","06-Dec-2023","25","35.00"
"MFP","06-Dec-2023","26","36.31"
"MFP","06-Dec-2023","27","175.44"
"MFP","06-Dec-2023","28","186.37"
"MFP","06-Dec-2023","29","188.16"
"MFP","06-Dec-2023","30","188.16"
"MFP","06-Dec-2023","31","188.16"
"MFP","06-Dec-2023","32","186.37"
"MFP","06-Dec-2023","33","168.00"
"MFP","06-Dec-2023","34","266.36"
"MFP","06-Dec-2023","35","144.44"
"MFP","06-Dec-2023","36","175.44"
"MFP","06-Dec-2023","37","175.44"
"MFP","06-Dec-2023","38","116.74"
"MFP","06-Dec-2023","39","133.33"
"MFP","06-Dec-2023","40","75.05"
