"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESA","01-Apr-2024","24","11.55"
"MRP","PRIRESB","01-Apr-2024","24","9.82"
"MRP","PRIRESC","01-Apr-2024","24","8.66"
"MRP","PRIRESD","01-Apr-2024","24","6.93"
"MRP","PRIRESE","01-Apr-2024","24","2.89"
"MRP","CONRESA","01-Apr-2024","25","178.44"
"MRP","CONRESB","01-Apr-2024","25","151.67"
"MRP","CONRESC","01-Apr-2024","25","133.83"
"MRP","CONRESD","01-Apr-2024","25","107.06"
"MRP","CONRESE","01-Apr-2024","25","44.61"
"MRP","PRIRESA","01-Apr-2024","25","22.00"
"MRP","PRIRESB","01-Apr-2024","25","18.70"
"MRP","PRIRESC","01-Apr-2024","25","16.50"
"MRP","PRIRESD","01-Apr-2024","25","13.20"
"MRP","PRIRESE","01-Apr-2024","25","5.50"
"MRP","CONRESA","01-Apr-2024","26","178.37"
"MRP","CONRESB","01-Apr-2024","26","151.61"
"MRP","CONRESC","01-Apr-2024","26","133.78"
"MRP","CONRESD","01-Apr-2024","26","107.02"
"MRP","CONRESE","01-Apr-2024","26","44.59"
"MRP","PRIRESA","01-Apr-2024","26","22.00"
"MRP","PRIRESB","01-Apr-2024","26","18.70"
"MRP","PRIRESC","01-Apr-2024","26","16.50"
"MRP","PRIRESD","01-Apr-2024","26","13.20"
"MRP","PRIRESE","01-Apr-2024","26","5.50"
"MRP","CONRESA","01-Apr-2024","27","184.88"
"MRP","CONRESB","01-Apr-2024","27","157.15"
"MRP","CONRESC","01-Apr-2024","27","138.66"
"MRP","CONRESD","01-Apr-2024","27","110.93"
"MRP","CONRESE","01-Apr-2024","27","46.22"
"MRP","PRIRESA","01-Apr-2024","27","52.00"
"MRP","PRIRESB","01-Apr-2024","27","44.20"
"MRP","PRIRESC","01-Apr-2024","27","39.00"
"MRP","PRIRESD","01-Apr-2024","27","31.20"
"MRP","PRIRESE","01-Apr-2024","27","13.00"
"MRP","CONRESA","01-Apr-2024","28","184.88"
"MRP","CONRESB","01-Apr-2024","28","157.15"
"MRP","CONRESC","01-Apr-2024","28","138.66"
"MRP","CONRESD","01-Apr-2024","28","110.93"
"MRP","CONRESE","01-Apr-2024","28","46.22"
"MRP","PRIRESA","01-Apr-2024","28","41.00"
"MRP","PRIRESB","01-Apr-2024","28","34.85"
"MRP","PRIRESC","01-Apr-2024","28","30.75"
"MRP","PRIRESD","01-Apr-2024","28","24.60"
"MRP","PRIRESE","01-Apr-2024","28","10.25"
"MRP","CONRESA","01-Apr-2024","29","184.88"
"MRP","CONRESB","01-Apr-2024","29","157.15"
"MRP","CONRESC","01-Apr-2024","29","138.66"
"MRP","CONRESD","01-Apr-2024","29","110.93"
"MRP","CONRESE","01-Apr-2024","29","46.22"
"MRP","PRIRESA","01-Apr-2024","29","41.00"
"MRP","PRIRESB","01-Apr-2024","29","34.85"
"MRP","PRIRESC","01-Apr-2024","29","30.75"
