"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","04-Jan-2024","47","10.00"
"MFP","04-Jan-2024","48","9.80"
"MFP","05-Jan-2024","1","20.03"
"MFP","05-Jan-2024","2","10.00"
"MFP","05-Jan-2024","3","10.00"
"MFP","05-Jan-2024","4","10.00"
"MFP","05-Jan-2024","5","10.00"
"MFP","05-Jan-2024","6","10.00"
"MFP","05-Jan-2024","7","10.00"
"MFP","05-Jan-2024","8","10.00"
"MFP","05-Jan-2024","9","10.00"
"MFP","05-Jan-2024","10","10.00"
"MFP","05-Jan-2024","11","10.00"
"MFP","05-Jan-2024","12","10.00"
"MFP","05-Jan-2024","13","22.22"
"MFP","05-Jan-2024","14","22.22"
"MFP","05-Jan-2024","15","44.44"
"MFP","05-Jan-2024","16","44.44"
"MFP","05-Jan-2024","17","11.99"
"MFP","05-Jan-2024","18","44.44"
"MFP","05-Jan-2024","19","44.44"
"MFP","05-Jan-2024","20","44.44"
"MFP","05-Jan-2024","21","38.48"
"MFP","05-Jan-2024","22","41.24"
"MFP","05-Jan-2024","23","40.51"
"MFP","05-Jan-2024","24","25.86"
"MFP","05-Jan-2024","25","22.22"
"MFP","05-Jan-2024","26","22.22"
"MFP","05-Jan-2024","27","24.68"
"MFP","05-Jan-2024","28","25.20"
"MFP","05-Jan-2024","29","35.44"
"MFP","05-Jan-2024","30","39.09"
"MFP","05-Jan-2024","31","35.44"
"MFP","05-Jan-2024","32","41.02"
"MFP","05-Jan-2024","33","44.44"
"MFP","05-Jan-2024","34","53.57"
"MFP","05-Jan-2024","35","49.70"
"MFP","05-Jan-2024","36","51.21"
"MFP","05-Jan-2024","37","122.22"
"MFP","05-Jan-2024","38","44.44"
"MFP","05-Jan-2024","39","118.23"
"MFP","05-Jan-2024","40","76.66"
"MFP","05-Jan-2024","41","53.57"
"MFP","05-Jan-2024","42","33.33"
"MFP","05-Jan-2024","43","10.00"
"MFP","05-Jan-2024","44","10.00"
"MFP","05-Jan-2024","45","15.00"
"MFP","05-Jan-2024","46","15.00"
"MFP","05-Jan-2024","47","10.00"
"MFP","05-Jan-2024","48","10.00"
"MFP","06-Jan-2024","1","24.68"
"MFP","06-Jan-2024","2","22.22"
"MFP","06-Jan-2024","3","15.00"
"MFP","06-Jan-2024","4","15.00"
"MFP","06-Jan-2024","5","15.00"
"MFP","06-Jan-2024","6","11.11"
"MFP","06-Jan-2024","7","15.00"
"MFP","06-Jan-2024","8","11.11"
"MFP","06-Jan-2024","9","11.11"
"MFP","06-Jan-2024","10","15.00"
"MFP","06-Jan-2024","11","15.00"
"MFP","06-Jan-2024","12","15.00"
"MFP","06-Jan-2024","13","22.22"
"MFP","06-Jan-2024","14","22.22"
"MFP","06-Jan-2024","15","35.00"
"MFP","06-Jan-2024","16","35.00"
"MFP","06-Jan-2024","17","10.00"
"MFP","06-Jan-2024","18","19.69"
"MFP","06-Jan-2024","19","10.00"
"MFP","06-Jan-2024","20","10.00"
"MFP","06-Jan-2024","21","10.00"
"MFP","06-Jan-2024","22","10.00"
"MFP","06-Jan-2024","23","10.00"
"MFP","06-Jan-2024","24","9.80"
"MFP","06-Jan-2024","25","10.00"
"MFP","06-Jan-2024","26","10.00"
"MFP","06-Jan-2024","27","10.00"
"MFP","06-Jan-2024","28","9.80"
"MFP","06-Jan-2024","29","10.00"
"MFP","06-Jan-2024","30","10.00"
