"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESA","01-Jul-2024","11","0.01"
"MRP","CONRESB","01-Jul-2024","11","0.01"
"MRP","CONRESC","01-Jul-2024","11","0.01"
"MRP","CONRESD","01-Jul-2024","11","0.01"
"MRP","CONRESE","01-Jul-2024","11","0.00"
"MRP","PRIRESA","01-Jul-2024","11","0.01"
"MRP","PRIRESB","01-Jul-2024","11","0.01"
"MRP","PRIRESC","01-Jul-2024","11","0.01"
"MRP","PRIRESD","01-Jul-2024","11","0.01"
"MRP","PRIRESE","01-Jul-2024","11","0.00"
"MRP","CONRESA","01-Jul-2024","12","0.01"
"MRP","CONRESB","01-Jul-2024","12","0.01"
"MRP","CONRESC","01-Jul-2024","12","0.01"
"MRP","CONRESD","01-Jul-2024","12","0.01"
"MRP","CONRESE","01-Jul-2024","12","0.00"
"MRP","PRIRESA","01-Jul-2024","12","0.01"
"MRP","PRIRESB","01-Jul-2024","12","0.01"
"MRP","PRIRESC","01-Jul-2024","12","0.01"
"MRP","PRIRESD","01-Jul-2024","12","0.01"
"MRP","PRIRESE","01-Jul-2024","12","0.00"
"MRP","CONRESA","01-Jul-2024","13","0.01"
"MRP","CONRESB","01-Jul-2024","13","0.01"
"MRP","CONRESC","01-Jul-2024","13","0.01"
"MRP","CONRESD","01-Jul-2024","13","0.01"
"MRP","CONRESE","01-Jul-2024","13","0.00"
"MRP","PRIRESA","01-Jul-2024","13","0.01"
"MRP","PRIRESB","01-Jul-2024","13","0.01"
"MRP","PRIRESC","01-Jul-2024","13","0.01"
"MRP","PRIRESD","01-Jul-2024","13","0.01"
"MRP","PRIRESE","01-Jul-2024","13","0.00"
"MRP","CONRESA","01-Jul-2024","14","0.01"
"MRP","CONRESB","01-Jul-2024","14","0.01"
"MRP","CONRESC","01-Jul-2024","14","0.01"
"MRP","CONRESD","01-Jul-2024","14","0.01"
"MRP","CONRESE","01-Jul-2024","14","0.00"
"MRP","PRIRESA","01-Jul-2024","14","0.01"
"MRP","PRIRESB","01-Jul-2024","14","0.01"
"MRP","PRIRESC","01-Jul-2024","14","0.01"
"MRP","PRIRESD","01-Jul-2024","14","0.01"
"MRP","PRIRESE","01-Jul-2024","14","0.00"
"MRP","CONRESA","01-Jul-2024","15","0.10"
"MRP","CONRESB","01-Jul-2024","15","0.08"
"MRP","CONRESC","01-Jul-2024","15","0.08"
"MRP","CONRESD","01-Jul-2024","15","0.06"
"MRP","CONRESE","01-Jul-2024","15","0.02"
"MRP","PRIRESA","01-Jul-2024","15","0.01"
"MRP","PRIRESB","01-Jul-2024","15","0.01"
"MRP","PRIRESC","01-Jul-2024","15","0.01"
"MRP","PRIRESD","01-Jul-2024","15","0.01"
"MRP","PRIRESE","01-Jul-2024","15","0.00"
"MRP","CONRESA","01-Jul-2024","16","10.00"
"MRP","CONRESB","01-Jul-2024","16","8.50"
"MRP","CONRESC","01-Jul-2024","16","7.50"
"MRP","CONRESD","01-Jul-2024","16","6.00"
"MRP","CONRESE","01-Jul-2024","16","2.50"
"MRP","PRIRESA","01-Jul-2024","16","0.01"
"MRP","PRIRESB","01-Jul-2024","16","0.01"
"MRP","PRIRESC","01-Jul-2024","16","0.01"
"MRP","PRIRESD","01-Jul-2024","16","0.01"
"MRP","PRIRESE","01-Jul-2024","16","0.00"
"MRP","CONRESA","01-Jul-2024","17","24.68"
"MRP","CONRESB","01-Jul-2024","17","20.98"
"MRP","CONRESC","01-Jul-2024","17","18.51"
"MRP","CONRESD","01-Jul-2024","17","14.81"
"MRP","CONRESE","01-Jul-2024","17","6.17"
"MRP","PRIRESA","01-Jul-2024","17","0.06"
"MRP","PRIRESB","01-Jul-2024","17","0.05"
"MRP","PRIRESC","01-Jul-2024","17","0.04"
"MRP","PRIRESD","01-Jul-2024","17","0.04"
"MRP","PRIRESE","01-Jul-2024","17","0.02"
